query_book_id,recommendations_returned,recommendations_with_cluster,unique_topic_clusters,cluster_diversity_ratio,query_title,query_authors,query_source_group,query_topic
BOOK01149,10,8,3,0.375,The Venture Mindset,['Ilya Strebulaev and Alex Dang'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01150,10,7,6,0.8571428571428571,You Already Know,['Laura Huang'],LeadershipNow only,Organizational Culture and Trust
BOOK01151,2,2,2,1.0,Tiny Experiments,['Anne-Laure Le Cunff'],LeadershipNow only,Not Clustered
BOOK01152,10,10,3,0.3,Primal Intelligence,['Angus Fletcher'],LeadershipNow only,Emotional Intelligence
BOOK01153,10,9,2,0.2222222222222222,The Collective Edge,['Colin M. Fisher'],LeadershipNow only,CEO and Executive Transformation
BOOK01154,6,6,5,0.8333333333333334,The Song of Significance,['Seth Godin'],LeadershipNow only,Organizational Culture and Trust
BOOK01155,10,9,4,0.4444444444444444,The Diary of a CEO,['Steven Bartlett'],LeadershipNow only,CEO and Executive Transformation
BOOK01156,2,2,2,1.0,Co-Intelligence,['Ethan Mollick'],LeadershipNow only,Not Clustered
BOOK01157,7,7,4,0.5714285714285714,"Smart, Not Loud",['Jessica Chen'],LeadershipNow only,CEO and Executive Transformation
BOOK01158,10,8,5,0.625,The Next Conversation,['Jefferson Fisher'],LeadershipNow only,CEO and Executive Transformation
BOOK01159,10,10,8,0.8,The 5 Types of Wealth,['Sahil Bloom'],LeadershipNow only,CEO and Executive Transformation
BOOK01160,4,4,3,0.75,Confident by Choice,['Juan Bendaña'],LeadershipNow only,Organizational Culture and Trust
BOOK01161,10,8,5,0.625,Infectious Generosity,['Chris Anderson'],LeadershipNow only,Organizational Culture and Trust
BOOK01162,10,9,4,0.4444444444444444,Just the Good Stuff,['Jim VandeHei'],LeadershipNow only,Organizational Culture and Trust
BOOK01163,10,10,5,0.5,The Wealth Money Can't Buy,['Robin Sharma'],LeadershipNow only,Broad Leadership and Success
BOOK01164,10,10,7,0.7,On Leadership,['Tony Blair'],LeadershipNow only,Transformational Leadership
BOOK01165,10,8,3,0.375,The Systems Leader,['Robert E. Siegel'],LeadershipNow only,Leader Identity and Practice
BOOK01166,10,10,8,0.8,These Strange New Minds,['Christopher Summerfield'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01167,2,2,2,1.0,Fired Up,['Shannon Watts'],LeadershipNow only,Organizational Culture and Trust
BOOK01168,5,5,3,0.6,Uncompete,['Ruchika T. Malhotra'],LeadershipNow only,Not Clustered
BOOK01169,10,10,2,0.2,The Thinking Machine,['Stephen Witt'],LeadershipNow only,CEO and Executive Transformation
BOOK01171,10,9,6,0.6666666666666666,On Character,['General Stanley McChrystal'],LeadershipNow only,CEO and Executive Transformation
BOOK01172,10,6,4,0.6666666666666666,What You're Made For,['George Raveling and Ryan Holiday -\x97 Foreword by Michael Jordan'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01174,10,7,6,0.8571428571428571,The Burnout Challenge,['Christina Maslach and Michael P. Leiter'],LeadershipNow only,Organizational Culture and Trust
BOOK01175,10,10,6,0.6,Deeply Responsible Business,['Geoffrey Jones'],LeadershipNow only,General Business and Management
BOOK01176,10,6,5,0.8333333333333334,Capitalism,['Michael Sonenscher'],LeadershipNow only,CEO and Executive Transformation
BOOK01177,10,6,5,0.8333333333333334,The Corporation and the Twentieth Century,['Richard N. Langlois'],LeadershipNow only,Future Thinking and Personal Development
BOOK01178,10,9,2,0.2222222222222222,The Power of Regret,['Daniel H. Pink'],LeadershipNow only,Power and Influence
BOOK01179,3,3,3,1.0,The Nineties,['Chuck Klosterman'],LeadershipNow only,Not Clustered
BOOK01181,10,7,4,0.5714285714285714,The Crisis of Democratic Capitalism,['Martin Wolf'],LeadershipNow only,CEO and Executive Transformation
BOOK01182,10,4,4,1.0,Sir Henry Royce,['Ryan Leak'],LeadershipNow only,CEO and Executive Transformation
BOOK01183,10,10,2,0.2,The Conviction to Lead,['Albert Mohler'],LeadershipNow only,Contemporary Leadership Practice
BOOK01184,10,6,4,0.6666666666666666,Leveling Up,['Ryan Leak'],LeadershipNow only,Not Clustered
BOOK01185,5,4,4,1.0,The Commanders,['Lloyd Clark'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01186,10,10,2,0.2,The Wise Leader,['Uli Chi'],LeadershipNow only,Leader Identity and Practice
BOOK01187,10,7,2,0.2857142857142857,Character,['Robert L. Dilenschneider'],LeadershipNow only,CEO and Executive Transformation
BOOK01188,5,5,4,0.8,Reagan,['Max Boot'],LeadershipNow only,Not Clustered
BOOK01189,10,9,1,0.1111111111111111,Team Emotional Intelligence 2.0,['Jean Greaves and Evan Watkins'],LeadershipNow only,Emotional Intelligence
BOOK01190,10,10,7,0.7,Focused As A Bee,['Jones Loflin and Sydney Loflin'],LeadershipNow only,Broad Leadership and Success
BOOK01191,10,9,4,0.4444444444444444,Network Leadership,['Jeffrey Beeson'],LeadershipNow only,Transformational Leadership
BOOK01192,10,10,4,0.4,Decisions about Decisions,['Cass R. Sunstein'],LeadershipNow only,CEO and Executive Transformation
BOOK01193,10,10,7,0.7,Redemption,['Peter R. Mansoor'],LeadershipNow only,Not Clustered
BOOK01194,10,10,5,0.5,Determining Leadership Potential,['Kimberly Janson and Melody Rawlings'],LeadershipNow only,Transformational Leadership
BOOK01195,10,8,5,0.625,The Next Leadership Team,['Thomas Keil and Marianna Zangrillo'],LeadershipNow only,Team Leadership
BOOK01196,10,10,6,0.6,The Character Compass,"['Mary Crossan, Gerard Seijts and Bill Furlong (Aut']",LeadershipNow only,CEO and Executive Transformation
BOOK01197,10,6,2,0.3333333333333333,The Practice of Ethical Leadership,['Claas Florian Engelke and Richard B. Swegan'],LeadershipNow only,Transformational Leadership
BOOK01198,10,10,6,0.6,Sentient Strategy,['Alan Weiss'],LeadershipNow only,CEO and Executive Transformation
BOOK01199,10,9,5,0.5555555555555556,Everyday Leadership,['Ross Blankenship'],LeadershipNow only,Transformational Leadership
BOOK01200,7,7,6,0.8571428571428571,Redefining Networking,['Monique Kelley'],LeadershipNow only,CEO and Executive Transformation
BOOK01201,10,9,8,0.8888888888888888,Franklin D. Roosevelt and the Art of Leadership,['William Nester'],LeadershipNow only,Transformational Leadership
BOOK01202,10,5,3,0.6,ThinkBlink Manifesto,['Ryan Dunlap'],LeadershipNow only,Not Clustered
BOOK01203,5,5,4,0.8,We Are Ambiverts Now,['Karl Moore and Gabriele Hartshorne-Mehl'],LeadershipNow only,Not Clustered
BOOK01204,7,7,4,0.5714285714285714,The Presence Principle,['Alexa Chilcutt and Carl DuPont'],LeadershipNow only,Organizational Culture and Trust
BOOK01205,10,7,2,0.2857142857142857,Leading With Values,['Neil Malhotra and Ken Shotts'],LeadershipNow only,Leading Self and Others
BOOK01206,10,7,5,0.7142857142857143,How to be a Coffee Bean,['Jon Gordon and Damon West'],LeadershipNow only,Not Clustered
BOOK01207,10,6,4,0.6666666666666666,The Power of a Positive You,['Jon Gordon'],LeadershipNow only,Power and Influence
BOOK01208,10,10,4,0.4,Scaling Innovation,['Madhavan Ramanujam and Eddie Hartman'],LeadershipNow only,Innovation Management
BOOK01209,10,9,2,0.2222222222222222,Leading in a Non-Linear World,['Jean Gomes'],LeadershipNow only,Leading Self and Others
BOOK01210,10,6,4,0.6666666666666666,The One Truth,['Jon Gordon'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01211,10,6,5,0.8333333333333334,The 7 Commitments of a Great Team,['Jon Gordon'],LeadershipNow only,Team Leadership
BOOK01212,10,6,5,0.8333333333333334,The Sale,['Jon Gordon and Alex Demczak'],LeadershipNow only,Not Clustered
BOOK01213,10,10,8,0.8,The Neutrality Trap,['Bernard S. Mayer and Jacqueline N. Font-Guzmán'],LeadershipNow only,Not Clustered
BOOK01214,10,6,4,0.6666666666666666,Human-Driven Experience,['Robert Harles'],LeadershipNow only,CEO and Executive Transformation
BOOK01215,10,10,5,0.5,The Power of One More,['Ed Mylett'],LeadershipNow only,Power and Influence
BOOK01216,10,8,4,0.5,Difficult Decisions,['Eric Pliner'],LeadershipNow only,CEO and Executive Transformation
BOOK01217,10,8,5,0.625,Driving Results,['Gary A. Garfield'],LeadershipNow only,CEO and Executive Transformation
BOOK01218,10,7,4,0.5714285714285714,The Imperfectionists,['Robert McLean and Charles Conn'],LeadershipNow only,Not Clustered
BOOK01219,10,9,6,0.6666666666666666,Amp It Up,['Frank Slootman'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01220,10,7,6,0.8571428571428571,The Mentor's Guide,['Lois J. Zachary and Lisa Fain'],LeadershipNow only,CEO and Executive Transformation
BOOK01221,6,6,3,0.5,Say More About That,['Amber Cabral'],LeadershipNow only,Organizational Culture and Trust
BOOK01222,10,10,4,0.4,"Move to the Edge, Declare it Center",['Everett Harper'],LeadershipNow only,CEO and Executive Transformation
BOOK01223,10,6,5,0.8333333333333334,Do It,['David Nurse'],LeadershipNow only,Not Clustered
BOOK01224,7,7,3,0.4285714285714285,Amplify Your Influence,['Rene Rodriguez'],LeadershipNow only,CEO and Executive Transformation
BOOK01225,10,10,2,0.2,Leading Wisely,['Manfred F. R. Kets de Vries'],LeadershipNow only,Leading Self and Others
BOOK01226,10,10,3,0.3,Trustworthy AI,['Beena Ammanath'],LeadershipNow only,Contemporary Leadership Practice
BOOK01227,10,5,3,0.6,How the Future Works,"['Brian Elliott, Sheela Subramanian and Helen Kupp']",LeadershipNow only,Future Thinking and Personal Development
BOOK01228,10,10,4,0.4,Sustainable Leadership:,['Clarke Murphy'],LeadershipNow only,Transformational Leadership
BOOK01229,10,9,2,0.2222222222222222,The Unexpected Leader,['Jacqueline M. Baker'],LeadershipNow only,Leader Identity and Practice
BOOK01230,3,3,2,0.6666666666666666,The Soul of Startups,['Sophie Theen'],LeadershipNow only,Broad Leadership and Success
BOOK01231,8,8,7,0.875,Principal in Balance,['Jessica Cabeen'],LeadershipNow only,Organizational Culture and Trust
BOOK01232,10,10,7,0.7,True North,['Bill George and Zach Clayton'],LeadershipNow only,Future Thinking and Personal Development
BOOK01233,10,10,4,0.4,Step into the Metaverse,['Mark van Rijmenam'],LeadershipNow only,CEO and Executive Transformation
BOOK01234,10,9,5,0.5555555555555556,The Metaverse Handbook,"['QuHarrison Terry and Scott ""DJ Skee"" Keeney']",LeadershipNow only,CEO and Executive Transformation
BOOK01235,10,9,4,0.4444444444444444,Digital Transformation Payday,['Tim Bottke'],LeadershipNow only,CEO and Executive Transformation
BOOK01236,10,9,3,0.3333333333333333,Leading with Vulnerability,['Jacob Morgan'],LeadershipNow only,Leading Self and Others
BOOK01237,10,9,3,0.3333333333333333,Work Here Now,['Melissa Swift'],LeadershipNow only,Workplace and Generational Dynamics
BOOK01238,10,8,4,0.5,The Locker Room,['Stephen Mackey and Damon West'],LeadershipNow only,CEO and Executive Transformation
BOOK01239,10,10,7,0.7,Adaptive Resilience,['Maria Santacaterina'],LeadershipNow only,CEO and Executive Transformation
BOOK01240,10,9,5,0.5555555555555556,Decisions Over Decimals,"['Paul F. Magnone, Christopher J. Frank and Oded Netzer']",LeadershipNow only,CEO and Executive Transformation
BOOK01241,7,7,3,0.4285714285714285,Navigating the Metaverse,"['Cathy Hackl, Dirk Lueth and Tommaso Di Bartol']",LeadershipNow only,CEO and Executive Transformation
BOOK01242,10,10,6,0.6,Energy Leadership,['Bruce D. Schneider'],LeadershipNow only,Transformational Leadership
BOOK01243,10,6,4,0.6666666666666666,A Cure for the Common Company,['Richard Safeer'],LeadershipNow only,Organizational Culture and Trust
BOOK01244,10,10,5,0.5,The Digital Leader,['Ram Charan and Raj B. Vattikuti'],LeadershipNow only,Leader Identity and Practice
BOOK01245,10,10,4,0.4,Culture Is the Way,['Matt Mayberry'],LeadershipNow only,Organizational Culture and Trust
BOOK01246,10,9,5,0.5555555555555556,Wise Decisions,['Sheila Ohlsson and James E. Loehr'],LeadershipNow only,CEO and Executive Transformation
BOOK01247,5,5,4,0.8,The Ecosystem Economy,['Venkat Atluri and Miklós Dietz'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01248,10,5,1,0.2,Autonomous Transformation,['Brian Evergreen'],LeadershipNow only,CEO and Executive Transformation
BOOK01249,10,10,7,0.7,The Negativity Fast,['Anthony Iannarino'],LeadershipNow only,Organizational Culture and Trust
BOOK01250,7,7,4,0.5714285714285714,To the Top,['Jenna C. Fisher'],LeadershipNow only,Not Clustered
BOOK01251,10,9,7,0.7777777777777778,The Energy of Success,['Rebecca Ahmed'],LeadershipNow only,Broad Leadership and Success
BOOK01252,8,8,4,0.5,The Jeffersonians,['Kevin R. C. Gutzman'],LeadershipNow only,Not Clustered
BOOK01253,6,6,5,0.8333333333333334,"See, Solve, Scale",['Danny Warshay'],LeadershipNow only,Organizational Culture and Trust
BOOK01254,2,2,2,1.0,Unlikely Heroes,['Derek Leebaert'],LeadershipNow only,CEO and Executive Transformation
BOOK01255,10,9,5,0.5555555555555556,Talent,['Tyler Cowen and Daniel Gross'],LeadershipNow only,CEO and Executive Transformation
BOOK01256,5,4,4,1.0,The Fund,['Rob Copeland'],LeadershipNow only,Not Clustered
BOOK01257,10,10,7,0.7,Intrinsic Motivation,['Stefan Falk'],LeadershipNow only,Organizational Culture and Trust
BOOK01258,2,2,2,1.0,The Bezos Blueprint,['Carmine Gallo'],LeadershipNow only,Not Clustered
BOOK01259,10,10,5,0.5,Endure,['Cameron Hanes / Foreword by Joe Rogan'],LeadershipNow only,Not Clustered
BOOK01260,10,10,4,0.4,"When They Win, You Win",['Russ Laraway'],LeadershipNow only,Broad Leadership and Success
BOOK01261,10,10,7,0.7,The Unfair Advantage,['Ash Ali and Hasan Kubba'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01262,1,1,1,1.0,The Perennials,['Mauro F. Guillén'],LeadershipNow only,Not Clustered
BOOK01263,10,10,6,0.6,The Art of Clear Thinking,['Hasard Lee'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01264,10,7,4,0.5714285714285714,The Friction Project,['Robert I. Sutton and Huggy Rao'],LeadershipNow only,Project Management
BOOK01265,10,10,7,0.7,If You Want Something Done,['Nikki R. Haley'],LeadershipNow only,Future Thinking and Personal Development
BOOK01266,10,6,6,1.0,Hard Truths,['Michael Waltz'],LeadershipNow only,Organizational Culture and Trust
BOOK01267,10,10,5,0.5,Your Big Leap Year,['Gay Hendricks PH.D.'],LeadershipNow only,Organizational Culture and Trust
BOOK01268,10,10,7,0.7,Nobody Cares About Your Career,['Erika Ayers Badan'],LeadershipNow only,Organizational Culture and Trust
BOOK01269,10,10,6,0.6,Uncommon,['Mark Divine'],LeadershipNow only,Broad Leadership and Success
BOOK01270,1,1,1,1.0,Supremacy,['Parmy Olson'],LeadershipNow only,Not Clustered
BOOK01271,10,8,6,0.75,The Difference That Makes the Difference,['Josh Davis and Greg Prosmushkin'],LeadershipNow only,Broad Leadership and Success
BOOK01272,10,9,6,0.6666666666666666,The Need to Lead,['Dave Berke / Foreword by Jocko Willink'],LeadershipNow only,Contemporary Leadership Practice
BOOK01273,8,8,6,0.75,Master of Me,['Keke Palmer'],LeadershipNow only,CEO and Executive Transformation
BOOK01274,10,5,3,0.6,The History of Money,['David McWilliamswith a Forewod by Michael Lewis'],LeadershipNow only,Broad Leadership and Success
BOOK01275,10,9,6,0.6666666666666666,Radical Respect,['Kim Scott'],LeadershipNow only,CEO and Executive Transformation
BOOK01276,1,1,1,1.0,The Four Workarounds,['Paulo Savaget'],LeadershipNow only,Not Clustered
BOOK01277,4,4,2,0.5,Upshift,['Ben Ramalingam'],LeadershipNow only,Not Clustered
BOOK01278,10,10,1,0.1,Over Work,['Brigid Schulte'],LeadershipNow only,Workplace and Generational Dynamics
BOOK01279,10,10,4,0.4,Thinking 101,['Woo-kyoung Ahn'],LeadershipNow only,CEO and Executive Transformation
BOOK01280,10,9,4,0.4444444444444444,How Trust Works,['Peter H. Kim'],LeadershipNow only,Organizational Culture and Trust
BOOK01281,10,9,5,0.5555555555555556,STFU,['Dan Lyons'],LeadershipNow only,Not Clustered
BOOK01282,10,7,5,0.7142857142857143,Activate Your Greatness,['Alex Toussaint'],LeadershipNow only,Broad Leadership and Success
BOOK01283,10,10,4,0.4,Win Every Argument,['Mehdi Hasan'],LeadershipNow only,Broad Leadership and Success
BOOK01284,10,10,5,0.5,Startup Program Design,['Paolo Lombardi and Adam Berk'],LeadershipNow only,Entrepreneurial and Growth Mindset
BOOK01285,10,9,4,0.4444444444444444,We the Leader,['Jeffrey Spahn'],LeadershipNow only,Leader Identity and Practice
BOOK01286,10,10,5,0.5,Change Proof,['Adam Markel'],LeadershipNow only,Change Management
BOOK01287,10,9,7,0.7777777777777778,Pitch Like Hollywood,['Peter Desberg and Jeffrey Davis'],LeadershipNow only,Organizational Culture and Trust
BOOK01288,10,6,4,0.6666666666666666,The Pursuit of Excellence,['Ryan Hawk'],LeadershipNow only,Future Thinking and Personal Development
BOOK01289,10,7,5,0.7142857142857143,Bridge the Gap,['Jennifer Edwards and Katie McCleary'],LeadershipNow only,Organizational Culture and Trust
BOOK01290,8,8,3,0.375,Flip the Switch,['Coach Micheal Burt'],LeadershipNow only,CEO and Executive Transformation
BOOK01291,5,5,4,0.8,All Are Welcome,['Cynthia Owyoung'],LeadershipNow only,Broad Leadership and Success
BOOK01292,10,7,4,0.5714285714285714,Connectable,['Ryan Jenkins and Steven Van Cohen'],LeadershipNow only,Not Clustered
BOOK01293,10,10,4,0.4,Win When They Say You Won't,['Daphne Jones'],LeadershipNow only,Broad Leadership and Success
BOOK01294,10,8,3,0.375,"Better Humans, Better Performance","['Peter Rea, James Stoller, and Alan Kolp']",LeadershipNow only,Performance Management
BOOK01295,7,6,6,1.0,Thriving on Overload,['Ross Dawson'],LeadershipNow only,Broad Leadership and Success
BOOK01296,10,8,6,0.75,Arrive and Thrive,"['Susan MacKenty Brady, Janet Foutty and Lynn Perry Wooten']",LeadershipNow only,CEO and Executive Transformation
BOOK01297,10,10,5,0.5,Coaching Essentials for Managers,['Sara Canaday'],LeadershipNow only,CEO and Executive Transformation
BOOK01298,10,10,2,0.2,Decision Sprint,['Atif Rafiq'],LeadershipNow only,Decision Making
BOOK01299,6,6,5,0.8333333333333334,The Bold Ones,['Shawn Kanungo'],LeadershipNow only,Broad Leadership and Success
BOOK01300,10,10,8,0.8,3 Hours a Day,['Knolly Williams'],LeadershipNow only,Organizational Culture and Trust
BOOK01301,10,9,6,0.6666666666666666,Brave Together,['Chris Deaver and Ian Clawson'],LeadershipNow only,Not Clustered
