book_id,canonical_title,authors,source_group,source_openlibrary,source_leadershipnow,first_publish_year,publication_year_observed,book_age_from_first_publish,average_rating,ratings_count,edition_count,want_to_read_count,currently_reading_count,already_read_count,total_reader_engagement,format,page_count,has_authors,has_description,has_subjects,has_cover,has_rating,has_engagement,has_first_publish_year,has_observed_publication_year,has_edition_metadata,has_page_count,content_component_count,content_depth,core_word_count,enriched_word_count,additional_semantic_words,topic_cluster,cluster_label,cluster_status,cluster_label_display,cover_url
BOOK01158,The Next Conversation,['Jefferson Fisher'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,304.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780593718728.jpg
BOOK01159,The 5 Types of Wealth,['Sahil Bloom'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,400.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780593723180.jpg
BOOK01160,Confident by Choice,['Juan Bendaña'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780593725610.jpg
BOOK01161,Infectious Generosity,['Chris Anderson'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,272.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780593727553.jpg
BOOK01162,Just the Good Stuff,['Jim VandeHei'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780593796375.jpg
BOOK01163,The Wealth Money Can't Buy,['Robin Sharma'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,416.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9780593798492.jpg
BOOK01164,On Leadership,['Tony Blair'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,368.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,25,Transformational Leadership,Clustered,Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9780593799796.jpg
BOOK01165,The Systems Leader,['Robert E. Siegel'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,272.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,5,Leader Identity and Practice,Clustered,Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9780593800041.jpg
BOOK01166,These Strange New Minds,['Christopher Summerfield'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,384.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9780593831717.jpg
BOOK01167,Fired Up,['Shannon Watts'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,272.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780593831939.jpg
BOOK01168,Uncompete,['Ruchika T. Malhotra'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,320.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9780593832158.jpg
BOOK01169,The Thinking Machine,['Stephen Witt'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,272.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780593832691.jpg
BOOK01170,Resurface,['Cassidy Krug'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,288.0,1,0,0,1,0,0,0,1,1,1,2,Basic,3,3,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9780593833117.jpg
BOOK01171,On Character,['General Stanley McChrystal'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,304.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780593852958.jpg
BOOK01172,What You're Made For,['George Raveling and Ryan Holiday -\x97 Foreword by Michael Jordan'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,224.0,1,0,0,1,0,0,0,1,1,1,2,Basic,14,14,0,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9780593852972.jpg
BOOK01173,G-Man,['Beverly Gage'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,752.0,1,0,0,1,0,0,0,1,1,1,2,Basic,3,3,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9780670025374.jpg
BOOK01174,The Burnout Challenge,['Christina Maslach and Michael P. Leiter'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,272.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9780674251014.jpg
BOOK01175,Deeply Responsible Business,['Geoffrey Jones'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,448.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,13,General Business and Management,Clustered,General Business and Management,https://www.leadershipnow.com/leadershop/images/9780674916531.jpg
BOOK01176,Capitalism,['Michael Sonenscher'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,248.0,1,0,0,1,0,0,0,1,1,1,2,Basic,3,3,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780691237206.jpg
BOOK01177,The Corporation and the Twentieth Century,['Richard N. Langlois'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,816.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,3,Future Thinking and Personal Development,Clustered,Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9780691246987.jpg
BOOK01178,The Power of Regret,['Daniel H. Pink'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,22,Power and Influence,Clustered,Power and Influence,https://www.leadershipnow.com/leadershop/images/9780735210653.jpg
BOOK01179,The Nineties,['Chuck Klosterman'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,384.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9780735217959.jpg
BOOK01180,In the Shadow of the Gods,['Dominic Lieven'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,608.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9780735222199.jpg
BOOK01181,The Crisis of Democratic Capitalism,['Martin Wolf'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,496.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780735224216.jpg
BOOK01182,Sir Henry Royce,['Ryan Leak'],LeadershipNow only,False,True,,2022,,,,,,,,,Paperback,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780750999004.jpg
BOOK01183,The Conviction to Lead,['Albert Mohler'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,26,Contemporary Leadership Practice,Clustered,Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9780764237706.jpg
BOOK01184,Leveling Up,['Ryan Leak'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,224.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9780785261629.jpg
BOOK01185,The Commanders,['Lloyd Clark'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,432.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9780802160225.jpg
BOOK01186,The Wise Leader,['Uli Chi'],LeadershipNow only,False,True,,2024,,,,,,,,,Paperback,192.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,5,Leader Identity and Practice,Clustered,Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9780802884046.jpg
BOOK01187,Character,['Robert L. Dilenschneider'],LeadershipNow only,False,True,,2025,,,,,,,,,Paperback,208.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9780806543123.jpg
BOOK01188,Reagan,['Max Boot'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,880.0,1,0,0,1,0,0,0,1,1,1,2,Basic,3,3,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9780871409447.jpg
BOOK01189,Team Emotional Intelligence 2.0,['Jean Greaves and Evan Watkins'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,18,Emotional Intelligence,Clustered,Emotional Intelligence,https://www.leadershipnow.com/leadershop/images/9780974719344.jpg
BOOK01190,Focused As A Bee,['Jones Loflin and Sydney Loflin'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,224.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9780976688266.jpg
BOOK01191,Network Leadership,['Jeffrey Beeson'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,112.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,25,Transformational Leadership,Clustered,Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781009392235.jpg
BOOK01192,Decisions about Decisions,['Cass R. Sunstein'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,250.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781009400466.jpg
BOOK01193,Redemption,['Peter R. Mansoor'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,480.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781009541190.jpg
BOOK01194,Determining Leadership Potential,['Kimberly Janson and Melody Rawlings'],LeadershipNow only,False,True,,2022,,,,,,,,,Paperback,180.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,25,Transformational Leadership,Clustered,Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781032220338.jpg
BOOK01195,The Next Leadership Team,['Thomas Keil and Marianna Zangrillo'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,224.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,2,Team Leadership,Clustered,Team Leadership,https://www.leadershipnow.com/leadershop/images/9781032349404.jpg
BOOK01196,The Character Compass,"['Mary Crossan, Gerard Seijts and Bill Furlong (Aut']",LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,220.0,1,0,0,1,0,0,0,1,1,1,2,Basic,11,11,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781032376486.jpg
BOOK01197,The Practice of Ethical Leadership,['Claas Florian Engelke and Richard B. Swegan'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,268.0,1,0,0,1,0,0,0,1,1,1,2,Basic,12,12,0,25,Transformational Leadership,Clustered,Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781032397191.jpg
BOOK01198,Sentient Strategy,['Alan Weiss'],LeadershipNow only,False,True,,2023,,,,,,,,,Paperback,130.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781032412634.jpg
BOOK01199,Everyday Leadership,['Ross Blankenship'],LeadershipNow only,False,True,,2024,,,,,,,,,Paperback,116.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,25,Transformational Leadership,Clustered,Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781032607856.jpg
BOOK01200,Redefining Networking,['Monique Kelley'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,110.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781032933863.jpg
BOOK01201,Franklin D. Roosevelt and the Art of Leadership,['William Nester'],LeadershipNow only,False,True,,2024,,,,,,,,,Hardcover,312.0,1,0,0,1,0,0,0,1,1,1,2,Basic,10,10,0,25,Transformational Leadership,Clustered,Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781036110901.jpg
BOOK01202,ThinkBlink Manifesto,['Ryan Dunlap'],LeadershipNow only,False,True,,2025,,,,,,,,,Paperback,264.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781038337979.jpg
BOOK01203,We Are Ambiverts Now,['Karl Moore and Gabriele Hartshorne-Mehl'],LeadershipNow only,False,True,,2025,,,,,,,,,Paperback,176.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781041009108.jpg
BOOK01204,The Presence Principle,['Alexa Chilcutt and Carl DuPont'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,140.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781041021964.jpg
BOOK01205,Leading With Values,['Neil Malhotra and Ken Shotts'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,200.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,16,Leading Self and Others,Clustered,Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781108841191.jpg
BOOK01206,How to be a Coffee Bean,['Jon Gordon and Damon West'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,11,11,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781119430283.jpg
BOOK01207,The Power of a Positive You,['Jon Gordon'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,188.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,22,Power and Influence,Clustered,Power and Influence,https://www.leadershipnow.com/leadershop/images/9781119430285.jpg
BOOK01208,Scaling Innovation,['Madhavan Ramanujam and Eddie Hartman'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,352.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,21,Innovation Management,Clustered,Innovation Management,https://www.leadershipnow.com/leadershop/images/9781119633068.jpg
BOOK01209,Leading in a Non-Linear World,['Jean Gomes'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,304.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,16,Leading Self and Others,Clustered,Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781119672722.jpg
BOOK01210,The One Truth,['Jon Gordon'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,176.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781119757351.jpg
BOOK01211,The 7 Commitments of a Great Team,['Jon Gordon'],LeadershipNow only,False,True,,2025,,,,,,,,,Hardcover,288.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,2,Team Leadership,Clustered,Team Leadership,https://www.leadershipnow.com/leadershop/images/9781119757382.jpg
BOOK01212,The Sale,['Jon Gordon and Alex Demczak'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,176.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781119762690.jpg
BOOK01213,The Neutrality Trap,['Bernard S. Mayer and Jacqueline N. Font-Guzmán'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,272.0,1,0,0,1,0,0,0,1,1,1,2,Basic,10,10,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781119793243.jpg
BOOK01214,Human-Driven Experience,['Robert Harles'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119812982.jpg
BOOK01215,The Power of One More,['Ed Mylett'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,272.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,22,Power and Influence,Clustered,Power and Influence,https://www.leadershipnow.com/leadershop/images/9781119815365.jpg
BOOK01216,Difficult Decisions,['Eric Pliner'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,208.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119817048.jpg
BOOK01217,Driving Results,['Gary A. Garfield'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,208.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119822479.jpg
BOOK01218,The Imperfectionists,['Robert McLean and Charles Conn'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,192.0,1,0,0,1,0,0,0,1,1,1,2,Basic,7,7,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781119835660.jpg
BOOK01219,Amp It Up,['Frank Slootman'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,208.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,0,Entrepreneurial and Growth Mindset,Clustered,Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781119836117.jpg
BOOK01220,The Mentor's Guide,['Lois J. Zachary and Lisa Fain'],LeadershipNow only,False,True,,2022,,,,,,,,,Paperback,320.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119838180.jpg
BOOK01221,Say More About That,['Amber Cabral'],LeadershipNow only,False,True,,2022,,,,,,,,,Paperback,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,11,Organizational Culture and Trust,Clustered,Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781119839323.jpg
BOOK01222,"Move to the Edge, Declare it Center",['Everett Harper'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,9,9,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119849889.jpg
BOOK01223,Do It,['David Nurse'],LeadershipNow only,False,True,,2023,,,,,,,,,Hardcover,256.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,,,Not Clustered,Not Clustered,https://www.leadershipnow.com/leadershop/images/9781119853701.jpg
BOOK01224,Amplify Your Influence,['Rene Rodriguez'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,288.0,1,0,0,1,0,0,0,1,1,1,2,Basic,5,5,0,28,CEO and Executive Transformation,Clustered,CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781119858683.jpg
BOOK01225,Leading Wisely,['Manfred F. R. Kets de Vries'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,176.0,1,0,0,1,0,0,0,1,1,1,2,Basic,8,8,0,16,Leading Self and Others,Clustered,Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781119860396.jpg
BOOK01226,Trustworthy AI,['Beena Ammanath'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,224.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,26,Contemporary Leadership Practice,Clustered,Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9781119867920.jpg
BOOK01227,How the Future Works,"['Brian Elliott, Sheela Subramanian and Helen Kupp']",LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,11,11,0,3,Future Thinking and Personal Development,Clustered,Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781119870951.jpg
BOOK01228,Sustainable Leadership:,['Clarke Murphy'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,208.0,1,0,0,1,0,0,0,1,1,1,2,Basic,4,4,0,25,Transformational Leadership,Clustered,Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781119872153.jpg
BOOK01229,The Unexpected Leader,['Jacqueline M. Baker'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,224.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,5,Leader Identity and Practice,Clustered,Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781119877677.jpg
BOOK01230,The Soul of Startups,['Sophie Theen'],LeadershipNow only,False,True,,2022,,,,,,,,,Hardcover,240.0,1,0,0,1,0,0,0,1,1,1,2,Basic,6,6,0,7,Broad Leadership and Success,Clustered,Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781119885590.jpg
