openlibrary_key,title,work_status_code,description,first_sentence,work_subjects,subject_places,subject_people,subject_times,excerpts,lc_classifications,dewey_number,work_covers
/works/OL8951194W,Performance management,200,,,"['Performance standards', 'Goal setting in personnel management']",,,,[],,,[12745583]
/works/OL26513767W,ACCA Performance Management,200,,,,,,,[],,,[13311798]
/works/OL21082287W,Armstrong's Handbook of Performance Management,200,,,"['Employees, rating of', 'Performance standards', 'Performance', 'Employees', 'Rating of', 'Commerce']",,,,[],,,[11675584]
/works/OL17554879W,Enterprise Performance Management Done Right,200,,,"['Performance', 'Management', 'Information technology', 'Management information systems', 'Information technology, management', 'Business, data processing']",,,,[],,,[7811376]
/works/OL3944599W,Armstrong's handbook of performance management,200,"This new edition of Armstrong's Handbook of Performance Management looks at the results of major research in this area. Armstrong considers how evidence-based material can inform one's understanding of performance management, and he provides practical guidance on how this evidence can be interpreted and applied.",,"['Business', 'Nonfiction', 'Employees, rating of', 'Performance standards', 'Performance', 'Employees', 'Rating of']",,,,[],,,[12291277]
/works/OL22144070W,Performance Management,200,,,"['Commerce', 'Performance', 'Management', 'Employees', 'Rating of', 'Personnel management', 'Technological innovations', 'Rendement au travail', 'Gestion', 'Personnel', 'Direction', 'Innovations', 'TECHNOLOGY / Manufacturing']",,,,[],,,
/works/OL16920005W,IT performance management,200,,,"['Business enterprises', 'Management', 'Information technology', 'Data processing', ""Technologie de l'information"", 'Gestion', 'Entreprises', 'Informatique', 'BUSINESS & ECONOMICS', 'Information Management', 'Knowledge Capital', 'ICT']",,,,[],,,[9504289]
/works/OL1808174W,Intranet performance management,200,,,"['Management', 'Intranets (Computer networks)', 'Intranets (computer networks)', 'Intranets', 'Gestion', 'COMPUTERS / Information Technology', 'COMPUTERS / Networking / General']",,,,[],['TK5105.875.I6 T46 2000'],['004.6/8'],[11877474]
/works/OL1969032W,Performance management,200,,,"['Employees', 'Performance standards', 'Rating of', 'Industrial management']",,,,[],['HF5549.5.R3 B285 1999'],['658.3/125'],[55960]
/works/OL25718745W,ACCA P5 Advanced Performance Management,200,"1 online resource (xii, 647 pages) :",,"['Association of Chartered Certified Accountants (Great Britain) -- Examinations -- Study guides', 'Association of Chartered Certified Accountants (Great Britain)', 'Accounting -- Great Britain -- Examinations -- Study guides', 'Accountants -- Certification -- Great Britain -- Examinations -- Study guides', ""Comptabilité -- Grande-Bretagne -- Examens -- Guides de l'étudiant"", 'BUSINESS & ECONOMICS / Accounting / Financial', 'Accounting -- Examinations', 'Examinations', 'Great Britain']",,,,[],,,[14437608]
/works/OL16056611W,Performance management,200,,,"['Management by objectives', 'Performance']",,,,[],,,[6983118]
/works/OL21260269W,Performance Management in Nonprofit Organizations,200,,,"['Nonprofit organizations, management', 'Performance', 'Nonprofit organizations', 'Management', 'BUSINESS & ECONOMICS / Nonprofit Organizations & Charities', 'BUSINESS & ECONOMICS / Human Resources & Personnel Management', 'BUSINESS & ECONOMICS / Accounting / Managerial', 'Associations sans but lucratif', 'Gestion', 'Rendement au travail', 'BUSINESS & ECONOMICS', 'Nonprofit Organizations & Charities', 'Human Resources & Personnel Management', 'Accounting', 'Managerial', 'Industrial Management', 'Management Science', 'Organizational Behavior']",,,,[],,,[14384566]
/works/OL25174740W,Performance Management in the Public Sector,200,,,"['Government productivity', 'Performance', 'Public administration', 'Political science']",,,,[],,,
/works/OL21035273W,Performance Management,200,,,,,,,[],,,[13736661]
/works/OL16191214W,Performance management,200,,,"['Employees', 'Performance standards', 'Rating of', 'Performance', 'Employees, rating of']",,,,[],,,[11030412]
/works/OL18715129W,Performance management,200,,,"['Personnel management', 'Performance standards', 'Personnel & human resources management', 'Performance Appraisal', 'Business & Economics', 'Business / Economics / Finance', 'Business/Economics', 'Human Resources & Personnel Management', 'Management - General', 'Employees, rating of']",,,,[],,,[864085]
/works/OL19718665W,HBR guide to performance management,200,"Are your employees meeting their goals? Is their work improving over time? Understanding where your employees are succeeding--and falling short--is a pivotal part of ensuring you have the right talent to meet organizational objectives. In order to work with your people and effectively monitor their progress, you need a system in place. The HBR Guide to Performance Management provides a new multi-step, cyclical process to help you keep track of your employees' work, identify where they need to improve, and ensure they're growing with the organization. You'll learn to: Set clear employee goals that align with company objectives. Monitor progress and check in regularly. Close performance gaps. Understand when to use performance analytics. Create opportunities for growth, tailored to the individual. Overcome and avoid burnout on your team--",,"['Performance', 'Employees', 'Management', 'Rating of', 'Employees, rating of']",,,,[],,,[14341579]
/works/OL3944628W,Performance Management,200,"Managing staff performance is an effective mechanism for developing both staff and organizational growth. By clarifying an organization's objectives, translating these into clear individual goals, and reviewing these goals regularly, performance management provides a well-structured and effective management tool. In this fully revised new edition, Armstrong incorporates the findings of two major research projects on performance management (CIPD and e-reward) and illustrates the results with a number of pertinent case studies providing great advice from experienced practitioners. The concept and practice of performance management have been completely updated in the light of current best practice. Performance Management provides the ideal action plan for any manager wanting to get the best from their employees. It is packed with detailed and practical advice and this third edition is complete with fully up-to-date chapters on the basis, process and practice of performance management and on performance management roles.",,,,,,[],,,"[7347962, 7347961]"
/works/OL19904336W,Strategic Planning and Performance Management,200,"Strategic Planning and Performance Measurement: Develop & Measure a Winning Strategy, provides a clear and concise roadmap for designing, implementing and measuring strategy. The focus is on strategic factors, which are defined in a unique way as the criteria on which an organization or business unit has to do well in order to succeed. For organizations to be successful, they must take a stakeholder perspective of their performance - stakeholders such as customers, suppliers, employees and owners. The book cites many case studies including: 7-El.",,"['United States. Dept. of Education -- Planning', 'United States. Government Performance and Results Act of 1993', 'Strategic planning']",,,,[],,,[8723502]
