book_id,canonical_title,author_position,openlibrary_author_key,author_name,first_publish_year,publication_year_observed,subjects,leadwise_book_count
BOOK00636,Human Resource Management,1,OL4204858A,K. Aswathappa,2012.0,,"['Human resources & personnel management', 'Business & economics -> management -> human resource management']",1
BOOK00637,Human resource management,1,OL452017A,Lloyd L. Byars,2000.0,,"['Humanvermo gen', 'Personnel management', 'Personalentwicklung']",2
BOOK00638,Personnel and human resources management,1,OL1214150A,Perfecto S. Sison,1981.0,,['Personnel management'],1
BOOK00639,Human resources management,1,OL6438768A,H. T. Graham,1974.0,,"['Industrial Psychology', 'Personnel management', 'Psychology, Industrial', 'Gestion', 'Führung']",1
BOOK00640,Human resource management,1,OL8201904A,Julie Beardwell,2009.0,,"['Textbooks', 'Personnel management', 'Personeelsmanagement', 'Business and Management', 'Personnel Management', 'Humanvermögen', 'Personalentwicklung', 'Personalwesen']",1
BOOK00640,Human resource management,2,OL4427561A,Tim Claydon,2009.0,,"['Textbooks', 'Personnel management', 'Personeelsmanagement', 'Business and Management', 'Personnel Management', 'Humanvermögen', 'Personalentwicklung', 'Personalwesen']",1
BOOK00641,Armstrong's handbook of human resource management practice,1,OL5686405A,Michael Armstrong,2009.0,,"['Personnel management', 'Handbooks, manuals', 'Personnel', 'Guides, manuels', 'Direction', 'Personnel management -- Handbooks, manuals, etc', 'Personnel -- Direction -- Guides, manuels, etc', 'Business and Management']",6
BOOK00642,Fundamentals of human resource management,1,OL216674A,Raymond A. Noe,2006.0,,['Personnel management'],4
BOOK00643,Strategic Human Resource Management,1,OL2800692A,Gary Rees,2014.0,,['Personnel management'],2
BOOK00643,Strategic Human Resource Management,2,OL5005634A,Paul E Smith,2014.0,,['Personnel management'],1
BOOK00644,International Human Resource Management,1,OL1207541A,Chris Brewster,2001.0,,['International business enterprises'],1
BOOK00644,International Human Resource Management,2,OL576940A,Paul Sparrow,2001.0,,['International business enterprises'],1
BOOK00644,International Human Resource Management,3,OL3147636A,Guy Vernon,2001.0,,['International business enterprises'],1
BOOK00645,"Human Resource Management, 16th edition",1,OL238534A,Gary Dessler,2015.0,,[],8
BOOK00646,Strategic human resource management,1,OL719205A,Michael Armstrong,2000.0,,"['Business', 'Nonfiction', 'Personnel management', 'Direction', 'Personeelsmanagement', 'Management', 'Personnel', 'Humanvermögen']",6
BOOK00647,Human Resource Management,1,OL7915454A,Ronan Carbery,2013.0,,['Personnel management'],1
BOOK00647,Human Resource Management,2,OL7915455A,Christine Cross,2013.0,,['Personnel management'],1
BOOK00648,A Handbook of Human Resource Management Practice,1,OL719205A,Michael Armstrong,1999.0,,"['Business', 'Handbooks, manuals', 'Nonfiction', 'Personnel management', '85.62 personnel management', 'Formation', 'Ressources humaines', 'Manuels', 'Gestion du personnel', 'Personeelsmanagement', 'Personnel', 'Guides, manuels', 'Direction', 'BUSINESS & ECONOMICS', 'Workplace Culture', 'Human Resources & Personnel Management']",6
BOOK00649,Human resource management,1,OL535855A,Robert L. Mathis,1994.0,,['Personnel management'],3
BOOK00650,Human Resource Management,1,OL216674A,Raymond A. Noe,1999.0,,['Personnel management'],4
BOOK00651,Healthcare human resource management,1,OL3281001A,Walter J. Flynn,2006.0,,"['Administration', 'Health Manpower', 'Health Personnel', 'Health facilities', 'Health services administration', 'Methods', 'Organization & administration', 'Personnel management', 'Health systems & services', 'Business & Economics', 'Business / Economics / Finance', 'Textbooks', 'Business/Economics', 'Human Resources & Personnel Management', 'Business & Economics / Human Resources & Personnel Management', 'United States', 'Hospital Personnel Administration', 'Health Workforce', 'Equipements sanitaires', 'Personnel', 'Direction', 'Personnel medical', 'Sante?, Services de']",1
BOOK00651,Healthcare human resource management,2,OL535855A,Robert L. Mathis,2006.0,,"['Administration', 'Health Manpower', 'Health Personnel', 'Health facilities', 'Health services administration', 'Methods', 'Organization & administration', 'Personnel management', 'Health systems & services', 'Business & Economics', 'Business / Economics / Finance', 'Textbooks', 'Business/Economics', 'Human Resources & Personnel Management', 'Business & Economics / Human Resources & Personnel Management', 'United States', 'Hospital Personnel Administration', 'Health Workforce', 'Equipements sanitaires', 'Personnel', 'Direction', 'Personnel medical', 'Sante?, Services de']",3
BOOK00651,Healthcare human resource management,3,OL1123662A,John Harold Jackson,2006.0,,"['Administration', 'Health Manpower', 'Health Personnel', 'Health facilities', 'Health services administration', 'Methods', 'Organization & administration', 'Personnel management', 'Health systems & services', 'Business & Economics', 'Business / Economics / Finance', 'Textbooks', 'Business/Economics', 'Human Resources & Personnel Management', 'Business & Economics / Human Resources & Personnel Management', 'United States', 'Hospital Personnel Administration', 'Health Workforce', 'Equipements sanitaires', 'Personnel', 'Direction', 'Personnel medical', 'Sante?, Services de']",2
BOOK00652,Human resource management,1,OL238534A,Gary Dessler,2006.0,,['Personnel management'],8
BOOK00653,Human Resource Management,1,OL7900133A,Jonathan Crawshaw,2014.0,,"['Personnel management', 'Business and Management']",1
BOOK00653,Human Resource Management,2,OL2695887A,Pawan Budhwar,2014.0,,"['Personnel management', 'Business and Management']",1
BOOK00653,Human Resource Management,3,OL739572A,Ann Davis,2014.0,,"['Personnel management', 'Business and Management']",1
BOOK00654,Human Resource Management,1,OL8624874A,Aswathappa,2013.0,,[],1
BOOK00655,Human resource management,1,OL216674A,Raymond A. Noe,1994.0,,"['Personnel management', 'Textbooks']",4
BOOK00655,Human resource management,2,OL2639667A,John R. Hollenbeck,1994.0,,"['Personnel management', 'Textbooks']",3
BOOK00656,Fundamentals of Human Resource Management,1,OL216674A,Raymond A. Noe,2011.0,,"['Personnel management', 'Personnel Management', 'Personnel', 'Direction', 'Humanvermögen', 'Personalpolitik', 'Personalentwicklung']",4
BOOK00656,Fundamentals of Human Resource Management,2,OL2639667A,John R. Hollenbeck,2011.0,,"['Personnel management', 'Personnel Management', 'Personnel', 'Direction', 'Humanvermögen', 'Personalpolitik', 'Personalentwicklung']",3
BOOK00656,Fundamentals of Human Resource Management,3,OL2639668A,Barry Gerhart,2011.0,,"['Personnel management', 'Personnel Management', 'Personnel', 'Direction', 'Humanvermögen', 'Personalpolitik', 'Personalentwicklung']",1
BOOK00656,Fundamentals of Human Resource Management,4,OL7455447A,Patrick M. Wright,2011.0,,"['Personnel management', 'Personnel Management', 'Personnel', 'Direction', 'Humanvermögen', 'Personalpolitik', 'Personalentwicklung']",1
BOOK00657,Introduction to Human Resource Management,1,OL3477657A,Nick Wilton,2011.0,,"['Personnel management', 'Commerce', 'Personalpolitik']",1
BOOK00658,Human resource management,1,OL2640713A,Laura Portolese Dias,2011.0,,['Personnel management'],1
BOOK00659,Strategic compensation,1,OL544809A,Joseph J. Martocchio,2008.0,,"['Compensation management', 'Personnel management']",2
BOOK00660,Organizational Behavior,1,OL33897A,Stephen P. Robbins,1979.0,,"['Organizational behavior', 'Comportement organisationnel', 'Organisatiekunde', 'Management', 'Organisatiegedrag', 'Organization and Administration', 'Industrial Psychology', 'Organisationspsychologie', 'OrganizatŁsionno povedenie', 'Organisationsverhalten', 'Hairdressing', 'Organizat͡sionno povedenie', '85.08 organizational sociology and psychology', 'O rgu tsel davran♯łs ʹ', 'Textbooks', 'Personnel management', 'BUSINESS & ECONOMICS', 'Industrial Management', 'Management Science', 'Business &amp; economics', 'Hd58.7 .r62 2015', '658.3', 'Organizational culture', 'Hd58.7 .r62 2017', 'Behavior', 'Group Processes', 'Organizations', 'Corporate culture', 'Organizational effectiveness']",5
BOOK00661,Organizational behavior,1,OL388469A,Fred Luthans,1973.0,,"['Management', 'Organizational behavior', 'Industrial Psychology', 'Organization', 'Organisationsverhalten', 'Comportamiento organizacional', 'Organisatiegedrag', 'Organisatiesociologie', 'Gestion', 'Organisation', 'Psychologie du travail']",2
BOOK00662,Essentials of Organizational Behavior,1,OL33897A,Stephen P. Robbins,1984.0,,"['Organizational behavior', 'Comportement organisationnel', 'Organisatiegedrag', 'Organisationsverhalten', 'Organizational theory & behaviour']",5
BOOK00663,Organizational behavior,1,OL38917A,Robert Kreitner,1989.0,,"['Organizational behavior', 'Psicologia organizacional', 'Comportamento organizacional', 'Organisatiesociologie', 'Comportamiento organizacional', 'Behavior', 'Decision Making', 'Organisatiegedrag', 'Einfu\x98hrung', 'Organisationsverhalten', 'Comportement organisationnel', 'Business &amp; economics', 'Management']",3
BOOK00663,Organizational behavior,2,OL1480578A,Angelo Kinicki,1989.0,,"['Organizational behavior', 'Psicologia organizacional', 'Comportamento organizacional', 'Organisatiesociologie', 'Comportamiento organizacional', 'Behavior', 'Decision Making', 'Organisatiegedrag', 'Einfu\x98hrung', 'Organisationsverhalten', 'Comportement organisationnel', 'Business &amp; economics', 'Management']",2
BOOK00664,Organizational behavior,1,OL227214A,Don Hellriegel,1976.0,,"['Management', 'Organizational behavior', 'Case studies', 'Organization', 'Management - General', 'Business / Economics / Finance', 'Organizational Behavior In Business', 'Business & Economics', 'Business/Economics', 'Business & Economics / Organizational Behavior', 'Comportement organisationnel', 'Organisatiegedrag', 'Gestion', 'Organisationsverhalten', 'Organisation', ""Gestion d'entreprise""]",1
BOOK00664,Organizational behavior,2,OL3011892A,Hellriegel,1976.0,,"['Management', 'Organizational behavior', 'Case studies', 'Organization', 'Management - General', 'Business / Economics / Finance', 'Organizational Behavior In Business', 'Business & Economics', 'Business/Economics', 'Business & Economics / Organizational Behavior', 'Comportement organisationnel', 'Organisatiegedrag', 'Gestion', 'Organisationsverhalten', 'Organisation', ""Gestion d'entreprise""]",1
BOOK00664,Organizational behavior,3,OL342981A,John W. Slocum,1976.0,,"['Management', 'Organizational behavior', 'Case studies', 'Organization', 'Management - General', 'Business / Economics / Finance', 'Organizational Behavior In Business', 'Business & Economics', 'Business/Economics', 'Business & Economics / Organizational Behavior', 'Comportement organisationnel', 'Organisatiegedrag', 'Gestion', 'Organisationsverhalten', 'Organisation', ""Gestion d'entreprise""]",1
BOOK00665,Organizational behavior,1,OL28337A,Steven Lattimore McShane,2000.0,,"['Organizational behavior', 'Organisationsverhalten', 'Organisationsforschung', 'Organisationssoziologie']",1
BOOK00666,International dimensions of organizational behavior,1,OL491328A,Nancy J. Adler,1986.0,,"['Cross-cultural studies', 'Organizational behavior', 'Management', 'Organisaties', 'Organisation', 'Culturele verschillen', 'Kulturvergleich', 'Comportement organisationnel', 'Études transculturelles', 'Multinationales Unternehmen', 'Kulturelle Identität', 'Gestion interculturelle', 'Organisationsverhalten', 'open_syllabus_project']",1
BOOK00667,Organizational behavior,1,OL397106A,John W. Newstrom,1993.0,,"['Industrial sociology', 'Organizational behavior', 'Comportement organisationnel', 'Organisatiegedrag', 'Sociologie du travail', 'Psychologie du travail', 'Business &amp; economics']",1
BOOK00667,Organizational behavior,2,OL128085A,Keith Davis,1993.0,,"['Industrial sociology', 'Organizational behavior', 'Comportement organisationnel', 'Organisatiegedrag', 'Sociologie du travail', 'Psychologie du travail', 'Business &amp; economics']",3
BOOK00668,Human behavior at work,1,OL128085A,Keith Davis,1971.0,,"['Industrial sociology', 'Organizational behavior', 'Comportement organisationnel', 'Arbeids- en organisatiepsychologie', 'Organisatiegedrag', 'Sociologie industrielle', 'Industrial Psychology', 'Work', 'Social Psychology', 'Personnel Management', 'Organisationsverhalten', 'Arbeitspsychologie', 'Betriebspsychologie']",3
BOOK00669,Organizational behavior and management,1,OL223925A,John M. Ivancevich,1987.0,,"['Organizational behavior', 'Management', 'Compensation management']",2
BOOK00669,Organizational behavior and management,2,OL2639584A,Robert Konopaske,1987.0,,"['Organizational behavior', 'Management', 'Compensation management']",1
BOOK00669,Organizational behavior and management,3,OL1078587A,Michael T. Matteson,1987.0,,"['Organizational behavior', 'Management', 'Compensation management']",1
BOOK00670,Managing organizational behavior,1,OL228002A,John R. Schermerhorn,1982.0,,"['Management', 'Organizational behavior', 'Comportement organisationnel', 'Arbeids- en organisatiepsychologie', 'Gestion', 'Organization', 'Organisationsverhalten', 'Leadership']",2
BOOK00671,Organizational behavior,1,OL5450786A,Jason Colquitt,2009.0,,"['Consumer satisfaction', 'Job satisfaction', 'Organizational Culture', 'Organizational behavior', 'Personnel management', 'Strategic planning', 'Corporate culture', 'Comportement organisationnel', 'Personnel', 'Direction', 'Planification stratégique', 'Consommateurs', 'Satisfaction', 'Satisfaction au travail', 'Economics']",2
BOOK00672,Organizational behavior,1,OL228002A,John R. Schermerhorn,1997.0,,"['Management', 'Organizational behavior', ""Manuels d'enseignement superieur"", 'Comportement organisationnel', 'Gestion', 'Textbooks', 'Organisatiegedrag', 'Medical', 'Nursing']",2
BOOK00672,Organizational behavior,2,OL763752A,James G. Hunt,1997.0,,"['Management', 'Organizational behavior', ""Manuels d'enseignement superieur"", 'Comportement organisationnel', 'Gestion', 'Textbooks', 'Organisatiegedrag', 'Medical', 'Nursing']",1
