matrix_row,book_id,canonical_title,authors,source_group,first_publish_year,publication_year_observed,publishers,isbn_13,subjects,cluster_label,cover_url,qa_major_flag_count,qa_minor_flag_count,qa_review_score,qa_review_priority
1559,BOOK01560,The Greatest Capitalist Who Ever Lived,['Ralph Watson McElvenny and Marc Wortman'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781541768529.jpg,1,2,4,Priority review
1562,BOOK01563,The Learn-It-All Leader,['Damon Lembi'],LeadershipNow only,,2023.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781544541631.jpg,1,2,4,Priority review
1563,BOOK01564,Best Team Ever,['David Burkus'],LeadershipNow only,,2023.0,,,[],Team Leadership,https://www.leadershipnow.com/leadershop/images/9781544541747.jpg,1,2,4,Priority review
1565,BOOK01566,The Thinker's Edge,['John C. Maxwell'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781546002482.jpg,1,2,4,Priority review
1566,BOOK01567,Trust,['Henry Cloud'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781546003373.jpg,1,2,4,Priority review
1567,BOOK01568,"Go Woke, Go Broke",['Charles Gasparino'],LeadershipNow only,,2024.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781546007418.jpg,1,2,4,Priority review
1568,BOOK01569,Nobody Is Coming to Save You,['Scott Mann'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781546008286.jpg,1,2,4,Priority review
1569,BOOK01570,The Relationship-Driven Leader,['Karen Bridbord'],LeadershipNow only,,2025.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781572843509.jpg,1,2,4,Priority review
1570,BOOK01571,Proactive Problem Solving,['Doug Hall'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781578600021.jpg,1,2,4,Priority review
1571,BOOK01572,Get Pay Right,['Kent Plunkett and Heather Bussing'],LeadershipNow only,,2024.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781586446581.jpg,1,2,4,Priority review
1572,BOOK01573,On the Edge,['Nate Silver'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781594204128.jpg,1,2,4,Priority review
1574,BOOK01575,Culture Shock,['Jim Clifton and Jim Harter'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781595622471.jpg,1,2,4,Priority review
1576,BOOK01577,Lead Well,['Paula Davis'],LeadershipNow only,,2025.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9781613631898.jpg,1,2,4,Priority review
1577,BOOK01578,In Praise of the Office,['Peter Cappelli and Ranya Nehmeh'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781613631935.jpg,1,2,4,Priority review
1578,BOOK01579,An Unplanned Life,['Franklin A. Thomas'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781620977576.jpg,1,2,4,Priority review
1579,BOOK01580,How to Hold Power,['Pavini Moray'],LeadershipNow only,,2023.0,,,[],Power and Influence,https://www.leadershipnow.com/leadershop/images/9781623179243.jpg,1,2,4,Priority review
1580,BOOK01581,The Transformation Factor,['J. Frank Harrison III'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781626348448.jpg,1,2,4,Priority review
1581,BOOK01582,Leading Lightly,['Jody Michael'],LeadershipNow only,,2022.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781626348998.jpg,1,2,4,Priority review
1582,BOOK01583,Finding the Way,['Cap Treeger'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781626349117.jpg,1,2,4,Priority review
1583,BOOK01584,Elite and True,['James L. Barnhart'],LeadershipNow only,,2022.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781626349681.jpg,1,2,4,Priority review
1584,BOOK01585,All the War They Want,['Jeffrey J. Engle'],LeadershipNow only,,2023.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781626349728.jpg,1,2,4,Priority review
1585,BOOK01586,Perpetual Transformation,['PMI Project Management Institute'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781628257564.jpg,1,2,4,Priority review
1586,BOOK01587,The Peacemaker,['Ben Stein'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781630062019.jpg,1,2,4,Priority review
1587,BOOK01588,Becoming a Master Communicator,['Renée Marino'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781631956003.jpg,1,2,4,Priority review
1588,BOOK01589,Ignite a Shift,['Stephen McGarvey'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781631958052.jpg,1,2,4,Priority review
1589,BOOK01590,The Leader’s Toolbox,['Andre Young'],LeadershipNow only,,2022.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781631959233.jpg,1,2,4,Priority review
1590,BOOK01591,Leading to Succeed,['Wagner Denuzzo'],LeadershipNow only,,2024.0,,,[],Leading Self and Others,https://www.leadershipnow.com/leadershop/images/9781632261427.jpg,1,2,4,Priority review
1591,BOOK01592,The Decisive Manager,['Barbara Mitchell and Cornelia Gamlem'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781632652010.jpg,1,2,4,Priority review
1592,BOOK01593,How to Win Friends and Manage Remotely,['McKenna Sweazey'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781632652027.jpg,1,2,4,Priority review
1593,BOOK01594,Lead Boldly,['Hugh Blane'],LeadershipNow only,,2024.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9781632652119.jpg,1,2,4,Priority review
1594,BOOK01595,The Trifecta of Trust,['Joseph R. Folkman'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781632995285.jpg,1,2,4,Priority review
1595,BOOK01596,The Leader's Playlist,['Susan Drumm'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781632996015.jpg,1,2,4,Priority review
1596,BOOK01597,The Unicorn Within,['Linda K. Yates'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781633698680.jpg,1,2,4,Priority review
1597,BOOK01598,Stage (Not Age),['Susan Wilner Golden'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781633699472.jpg,1,2,4,Priority review
1598,BOOK01599,Nothing Is Random,['Matthew Kelly'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781635822342.jpg,1,2,4,Priority review
1599,BOOK01600,Flawed Commanders and Strategy in the Battles for Italy,['Andrew Sangster and Pier Paolo Battistelli'],LeadershipNow only,,2023.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781636243122.jpg,1,2,4,Priority review
1600,BOOK01601,Human Design For Business,['Jamie L. Palmer'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781636981680.jpg,1,2,4,Priority review
1601,BOOK01602,The Five Rules,['Stephen D. Black'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781636982014.jpg,1,2,4,Priority review
1602,BOOK01603,The Innovative Leader,"['Stephen Wunker, Jennifer Luo Law and Hari Nair']",LeadershipNow only,,2024.0,,,[],Leader Identity and Practice,https://www.leadershipnow.com/leadershop/images/9781636983080.jpg,1,2,4,Priority review
1603,BOOK01604,Impact,['Keith V. Lucas'],LeadershipNow only,,2025.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781636986555.jpg,1,2,4,Priority review
1604,BOOK01605,One Move Makes All the Difference,['Martin R. Mendelson'],LeadershipNow only,,2025.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781636987897.jpg,1,2,4,Priority review
1605,BOOK01606,I Don’t Understand,['Buki Mosaku'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781637424872.jpg,1,2,4,Priority review
1606,BOOK01607,Lead With AI,['Amir Elkabir'],LeadershipNow only,,2024.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9781637425930.jpg,1,2,4,Priority review
1607,BOOK01608,Ignite All,['The Fusion Team'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637426142.jpg,1,2,4,Priority review
1609,BOOK01610,The Risk Paradox,['Alan Ying and Doug Schneider'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637551530.jpg,1,2,4,Priority review
1610,BOOK01611,Lead and Let Live,['Barbie Brewer'],LeadershipNow only,,2023.0,,,[],Contemporary Leadership Practice,https://www.leadershipnow.com/leadershop/images/9781637554937.jpg,1,2,4,Priority review
1611,BOOK01612,Beyond High Performance,['Jason Jaggard'],LeadershipNow only,,2023.0,,,[],Performance Management,https://www.leadershipnow.com/leadershop/images/9781637554968.jpg,1,2,4,Priority review
1612,BOOK01613,Relationships at Work,['Rachel B. Simon'],LeadershipNow only,,2023.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9781637555378.jpg,1,2,4,Priority review
1613,BOOK01614,Prepare for Impact,['Ryan Estis and Chad Estis'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637556481.jpg,1,2,4,Priority review
1616,BOOK01617,Modern Achievement,['Asheesh Advani and Marshall Goldsmith'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637558256.jpg,1,2,4,Priority review
1617,BOOK01618,Resilience@Work,['Simon T. Bailey'],LeadershipNow only,,2024.0,,,[],Workplace and Generational Dynamics,https://www.leadershipnow.com/leadershop/images/9781637559925.jpg,1,2,4,Priority review
1619,BOOK01620,Leaders Leap,['Steve Dennis'],LeadershipNow only,,2024.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637560297.jpg,1,2,4,Priority review
1620,BOOK01621,Angels and Entrepreneurs,['Bob Schlegel'],LeadershipNow only,,2022.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781637581513.jpg,1,2,4,Priority review
1621,BOOK01622,No Red Lights,['Alan J. Patricof'],LeadershipNow only,,2022.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781637582930.jpg,1,2,4,Priority review
1624,BOOK01625,How the Best Did It,['Talmage Boston'],LeadershipNow only,,2025.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637586976.jpg,1,2,4,Priority review
1625,BOOK01626,Grace Under Pressure,['John Baldoni'],LeadershipNow only,,2023.0,,,[],Broad Leadership and Success,https://www.leadershipnow.com/leadershop/images/9781637587560.jpg,1,2,4,Priority review
1626,BOOK01627,Building Trust,['Darryl Stickel'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637630792.jpg,1,2,4,Priority review
1627,BOOK01628,Turning Small Talk into Big Talk,['Jan Janura'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637631195.jpg,1,2,4,Priority review
1628,BOOK01629,Generosity Wins,['Monte Wood and Nicole F. Roberts'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637631812.jpg,1,2,4,Priority review
1629,BOOK01630,The Perfect 10,['Dave Liniger with Laura Morton'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637631836.jpg,1,2,4,Priority review
1630,BOOK01631,Aliveness Mindset,['Jack Craven'],LeadershipNow only,,2024.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781637632611.jpg,1,2,4,Priority review
1631,BOOK01632,Awaken Your Potential,['Chad L. Reyes'],LeadershipNow only,,2024.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637632796.jpg,1,2,4,Priority review
1635,BOOK01636,Straight Talk,['Rick Brandon'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637740651.jpg,1,2,4,Priority review
1636,BOOK01637,The Art of Principled Entrepreneurship,['Andreas Widmer'],LeadershipNow only,,2022.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781637740699.jpg,1,2,4,Priority review
1637,BOOK01638,The Leadership Secrets of Nick Saban,['John Talty'],LeadershipNow only,,2022.0,,,[],Transformational Leadership,https://www.leadershipnow.com/leadershop/images/9781637740835.jpg,1,2,4,Priority review
1638,BOOK01639,The New Roaring Twenties,['Paul Zane Pilzer'],LeadershipNow only,,2023.0,,,[],Entrepreneurial and Growth Mindset,https://www.leadershipnow.com/leadershop/images/9781637740972.jpg,1,2,4,Priority review
1639,BOOK01640,No Point B,['Caleb Gardner'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637740996.jpg,1,2,4,Priority review
1640,BOOK01641,7 Rules of Power,['Jeffrey Pfeffer'],LeadershipNow only,,2022.0,,,[],Power and Influence,https://www.leadershipnow.com/leadershop/images/9781637741221.jpg,1,2,4,Priority review
1641,BOOK01642,Unlock Your Potential,['Jeff Lerner'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637741740.jpg,1,2,4,Priority review
1643,BOOK01644,"Fall in Love with the Problem, Not the Solution",['Uri Levine'],LeadershipNow only,,2023.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781637741986.jpg,1,2,4,Priority review
1644,BOOK01645,Experiential Intelligence,['Soren Kaplan'],LeadershipNow only,,2023.0,,,[],Emotional Intelligence,https://www.leadershipnow.com/leadershop/images/9781637742020.jpg,1,2,4,Priority review
1645,BOOK01646,Never Ride a Rollercoaster Upside Down,['Jeff Smulyan'],LeadershipNow only,,2022.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637742228.jpg,1,2,4,Priority review
1647,BOOK01648,Culture Rules,['Mark Miller'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637742877.jpg,1,2,4,Priority review
1648,BOOK01649,"Farther, Faster, and Far Less Drama",['Janice Fraser and Jason Fraser'],LeadershipNow only,,2023.0,,,[],Future Thinking and Personal Development,https://www.leadershipnow.com/leadershop/images/9781637742891.jpg,1,2,4,Priority review
1649,BOOK01650,The Ultimate Guide to Power & Influence,['Robert L. Dilenschneider'],LeadershipNow only,,2023.0,,,[],Power and Influence,https://www.leadershipnow.com/leadershop/images/9781637742938.jpg,1,2,4,Priority review
1650,BOOK01651,The 6 Types of Working Genius,['Patrick M. Lencioni'],LeadershipNow only,,2022.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637743294.jpg,1,2,4,Priority review
1651,BOOK01652,Mastering Uncertainty,['Matt Watkinson and Csaba Konkoly'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637743621.jpg,1,2,4,Priority review
1652,BOOK01653,The 32 Principles,['Rener Gracie with Paul Volponi / Foreword by Jocko Willink'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637743669.jpg,1,2,4,Priority review
1654,BOOK01655,Fast Forward,['Wendy Leshgold and Lisa McCarthy'],LeadershipNow only,,2023.0,,,[],Organizational Culture and Trust,https://www.leadershipnow.com/leadershop/images/9781637744000.jpg,1,2,4,Priority review
1655,BOOK01656,Belonging Rules,['Brad Deutser'],LeadershipNow only,,2023.0,,,[],CEO and Executive Transformation,https://www.leadershipnow.com/leadershop/images/9781637744024.jpg,1,2,4,Priority review
