openlibrary_author_key,author_name,candidate_rank,wikidata_id,wikidata_label,wikidata_description,wikidata_url,instance_of_qids,citizenship_qids,birthplace_qids,birth_dates,occupation_qids,wikidata_openlibrary_ids,source_ol_author_id,wikidata_ol_author_ids_normalized,exact_openlibrary_id_match,matched_author_identifier,instance_of_parsed,is_human,source_name_normalized,candidate_name_normalized,name_similarity,exact_normalized_name,occupation_qids_parsed,occupation_labels,leadwise_titles,leadwise_book_count,occupation_screen,identity_evidence_tier
OL7937732A,Jim Clements,1,Q100770268,Jim Clements,college basketball player (1973–1974) South Carolina,http://www.wikidata.org/entity/Q100770268,['Q5'],[],[],[],['Q3665646'],[],OL7937732A,[],False,False,['Q5'],True,jim clements,jim clements,1.0,True,['Q3665646'],['basketball player'],['Successful Project Management'],1,potentially_incompatible,conflicting
OL4440582A,Rose Baker,1,Q60058974,Rose D Baker,researcher ORCID ID = 0000-0003-3555-3425,http://www.wikidata.org/entity/Q60058974,['Q5'],[],[],[],['Q1650915'],[],OL4440582A,[],False,False,['Q5'],True,rose baker,rose d baker,0.9090909090909092,False,['Q1650915'],['researcher'],['Successful Project Management'],1,potentially_compatible,probable_secondary
OL7485326A,Rory Burke,1,Q112479589,Rory Burke,1952-,http://www.wikidata.org/entity/Q112479589,['Q5'],[],[],['+1952-00-00T00:00:00Z'],"['Q1569495', 'Q15978655']",[],OL7485326A,[],False,False,['Q5'],True,rory burke,rory burke,1.0,True,"['Q1569495', 'Q15978655']","['lecturer', 'consultant']",['Project Management Techniques'],1,potentially_compatible,strong_secondary
OL1657128A,Clifford F. Gray,1,Q120432303,Clifford F. Gray,1930-,http://www.wikidata.org/entity/Q120432303,['Q5'],[],[],['+1930-00-00T00:00:00Z'],['Q36180'],[],OL1657128A,[],False,False,['Q5'],True,clifford f gray,clifford f gray,1.0,True,['Q36180'],['writer'],"['Project Management', 'Project management']",3,potentially_compatible,strong_secondary
OL5849949A,John M. Nicholas,1,Q112486942,John M. Nicholas,,http://www.wikidata.org/entity/Q112486942,['Q5'],[],[],['+1945-00-00T00:00:00Z'],['Q1622272'],[],OL5849949A,[],False,False,['Q5'],True,john m nicholas,john m nicholas,1.0,True,['Q1622272'],['university teacher'],"['Project Management for Engineering, Business and Technology']",1,potentially_compatible,strong_secondary
OL2734644A,Herman Steyn,1,Q139433827,Herman Steyn,,http://www.wikidata.org/entity/Q139433827,['Q5'],[],[],[],['Q1622272'],[],OL2734644A,[],False,False,['Q5'],True,herman steyn,herman steyn,1.0,True,['Q1622272'],['university teacher'],"['Project Management for Engineering, Business and Technology']",1,potentially_compatible,strong_secondary
OL5795331A,David Shirley,1,Q91226344,David J Shirley,researcher (ORCID 0000-0003-4529-0403),http://www.wikidata.org/entity/Q91226344,['Q5'],[],[],[],['Q1650915'],[],OL5795331A,[],False,False,['Q5'],True,david shirley,david j shirley,0.9285714285714286,False,['Q1650915'],['researcher'],['Project management for healthcare'],1,potentially_compatible,probable_secondary
OL768789A,Lewis R. Ireland,1,Q112480252,Lewis R. Ireland,,http://www.wikidata.org/entity/Q112480252,['Q5'],[],[],['+1937-00-00T00:00:00Z'],['Q15978655'],[],OL768789A,[],False,False,['Q5'],True,lewis r ireland,lewis r ireland,1.0,True,['Q15978655'],['consultant'],['Project management'],1,potentially_compatible,strong_secondary
OL3697781A,Clifford Gray,1,Q1101261,Clifford Gray,American bobsledder and actor (1892–1969),http://www.wikidata.org/entity/Q1101261,['Q5'],['Q30'],['Q1297'],['+1892-01-29T00:00:00Z'],"['Q13383011', 'Q26262117', 'Q753110']",[],OL3697781A,[],False,False,['Q5'],True,clifford gray,clifford gray,1.0,True,"['Q13383011', 'Q26262117', 'Q753110']","['bobsledder', 'silent film actor', 'songwriter']",['Project Management'],1,ambiguous,ambiguous
OL2879818A,Greg Horine,1,Q139454091,Greg Horine,,http://www.wikidata.org/entity/Q139454091,['Q5'],[],[],[],"['Q2462658', 'Q2994387']",[],OL2879818A,[],False,False,['Q5'],True,greg horine,greg horine,1.0,True,"['Q2462658', 'Q2994387']","['manager', 'adviser']","[""Project Management Absolute Beginner's Guide""]",1,potentially_compatible,strong_secondary
OL235974A,Sidney M. Levy,1,Q112386587,Sidney M. Levy,,http://www.wikidata.org/entity/Q112386587,['Q5'],[],[],['+1930-00-00T00:00:00Z'],[],[],OL235974A,[],False,False,['Q5'],True,sidney m levy,sidney m levy,1.0,True,[],[],['Project management in construction'],1,insufficient,ambiguous
OL719205A,Michael Armstrong,1,Q14946817,Michael Armstrong,British politician (1924-1982),http://www.wikidata.org/entity/Q14946817,['Q5'],"['Q145', 'Q174193']",[],['+1924-05-06T00:00:00Z'],"['Q82955', 'Q808967']",[],OL719205A,[],False,False,['Q5'],True,michael armstrong,michael armstrong,1.0,True,"['Q82955', 'Q808967']","['politician', 'barrister']","['Performance management', 'Managing performance', ""Armstrong's handbook of performance management"", 'Performance Management', 'Strategic human resource management', 'A Handbook of Human Resource Management Practice']",6,ambiguous,ambiguous
OL2817860A,Jon S. Bailey,1,Q133569030,Jon S. Bailey,American teacher and psychologist,http://www.wikidata.org/entity/Q133569030,['Q5'],['Q30'],[],[],"['Q212980', 'Q1622272']",[],OL2817860A,[],False,False,['Q5'],True,jon s bailey,jon s bailey,1.0,True,"['Q212980', 'Q1622272']","['psychologist', 'university teacher']",['Performance Management'],1,potentially_compatible,strong_secondary
OL1436313A,Herman Aguinis,1,Q22003019,Herman Aguinis,business theorist,http://www.wikidata.org/entity/Q22003019,['Q5'],['Q414'],['Q983451'],"['+1966-03-00T00:00:00Z', '+1966-03-11T00:00:00Z']","['Q48072011', 'Q1650915', 'Q1622272', 'Q212980']",[],OL1436313A,[],False,False,['Q5'],True,herman aguinis,herman aguinis,1.0,True,"['Q48072011', 'Q1650915', 'Q1622272', 'Q212980']","['business theorist', 'researcher', 'university teacher', 'psychologist']",['Performance management'],1,potentially_compatible,strong_secondary
OL7539915A,Jack Alexander,1,Q130527393,Jack Alexander,,http://www.wikidata.org/entity/Q130527393,['Q5'],[],[],[],['Q2526255'],[],OL7539915A,[],False,False,['Q5'],True,jack alexander,jack alexander,1.0,True,['Q2526255'],['film director'],['Financial planning & analysis and performance management'],1,ambiguous,ambiguous
OL2824602A,Angela Baron,1,Q52236834,Angela Baron,German pornographic actress,http://www.wikidata.org/entity/Q52236834,['Q5'],['Q183'],['Q1718'],['+1962-12-31T00:00:00Z'],['Q488111'],[],OL2824602A,[],False,False,['Q5'],True,angela baron,angela baron,1.0,True,['Q488111'],['pornographic film actor'],['Managing performance'],1,potentially_incompatible,conflicting
OL1437382A,Mike Bourne,1,Q112499304,Mike Bourne,,http://www.wikidata.org/entity/Q112499304,['Q5'],[],[],['+1975-00-00T00:00:00Z'],"['Q1238570', 'Q1622272']",[],OL1437382A,[],False,False,['Q5'],True,mike bourne,mike bourne,1.0,True,"['Q1238570', 'Q1622272']","['political scientist', 'university teacher']",['Handbook of corporate performance management'],1,potentially_compatible,strong_secondary
OL7346974A,Ron Dimon,1,Q112467375,Ron Dimon,,http://www.wikidata.org/entity/Q112467375,['Q5'],[],[],['+1963-01-01T00:00:00Z'],"['Q2462658', 'Q482980']",[],OL7346974A,[],False,False,['Q5'],True,ron dimon,ron dimon,1.0,True,"['Q2462658', 'Q482980']","['manager', 'author']",['Enterprise Performance Management Done Right'],1,potentially_compatible,strong_secondary
OL8468832A,Poonam Khurana,1,Q87417067,Poonam Khurana,associate professor of clinical pediatrics,http://www.wikidata.org/entity/Q87417067,['Q5'],[],[],[],"['Q1650915', 'Q1622272']",[],OL8468832A,[],False,False,['Q5'],True,poonam khurana,poonam khurana,1.0,True,"['Q1650915', 'Q1622272']","['researcher', 'university teacher']",['Performance Management'],1,potentially_compatible,strong_secondary
OL7200482A,Peter Wiggers,1,Q133477781,Peter Wiggers,,http://www.wikidata.org/entity/Q133477781,['Q5'],[],[],['+1963-01-01T00:00:00Z'],[],[],OL7200482A,[],False,False,['Q5'],True,peter wiggers,peter wiggers,1.0,True,[],[],['IT performance management'],1,insufficient,ambiguous
OL216889A,Kornel Terplan,1,Q112423517,Kornel Terplan,,http://www.wikidata.org/entity/Q112423517,['Q5'],[],[],['+1944-00-00T00:00:00Z'],[],[],OL216889A,[],False,False,['Q5'],True,kornel terplan,kornel terplan,1.0,True,[],[],['Intranet performance management'],1,insufficient,ambiguous
OL1918598A,Lee Parker,1,Q116501514,Lee Parker,rugby league footballer,http://www.wikidata.org/entity/Q116501514,['Q5'],[],[],['+1982-04-28T00:00:00Z'],['Q14373094'],[],OL1918598A,[],False,False,['Q5'],True,lee parker,lee parker,1.0,True,['Q14373094'],['rugby league player'],['Performance Management in Nonprofit Organizations'],1,ambiguous,ambiguous
OL9502284A,Wouter Van Dooren,1,Q139426629,Wouter Van Dooren,,http://www.wikidata.org/entity/Q139426629,['Q5'],[],[],[],['Q1622272'],[],OL9502284A,[],False,False,['Q5'],True,wouter van dooren,wouter van dooren,1.0,True,['Q1622272'],['university teacher'],['Performance Management in the Public Sector'],1,potentially_compatible,strong_secondary
OL2667214A,Geert Bouckaert,1,Q112398665,Geert Bouckaert,economist,http://www.wikidata.org/entity/Q112398665,['Q5'],['Q31'],['Q506707'],"['+1958-00-00T00:00:00Z', '+1958-09-28T00:00:00Z']",['Q188094'],[],OL2667214A,[],False,False,['Q5'],True,geert bouckaert,geert bouckaert,1.0,True,['Q188094'],['economist'],['Performance Management in the Public Sector'],1,potentially_compatible,strong_secondary
OL2806483A,John Halligan,1,Q112456587,John Halligan,"professor at University of Canberra, born 1945",http://www.wikidata.org/entity/Q112456587,['Q5'],[],[],['+1945-00-00T00:00:00Z'],['Q1622272'],[],OL2806483A,[],False,False,['Q5'],True,john halligan,john halligan,1.0,True,['Q1622272'],['university teacher'],['Performance Management in the Public Sector'],1,potentially_compatible,strong_secondary
OL3118296A,Brian J. Hall,1,Q48236402,Brian J. Hall,researcher,http://www.wikidata.org/entity/Q48236402,['Q5'],[],[],[],['Q1650915'],[],OL3118296A,[],False,False,['Q5'],True,brian j hall,brian j hall,1.0,True,['Q1650915'],['researcher'],['Performance management'],1,potentially_compatible,strong_secondary
OL2040906A,Richard Luecke,1,Q63864594,Richard A. Luecke,"has written on a wide range of business subjects, has an M.B.A. from the Univ. of St. Thomas",http://www.wikidata.org/entity/Q63864594,['Q5'],['Q30'],[],['+1923-01-01T00:00:00Z'],"['Q7019111', 'Q2259532', 'Q4964182']",[],OL2040906A,[],False,False,['Q5'],True,richard luecke,richard a luecke,0.9333333333333332,False,"['Q7019111', 'Q2259532', 'Q4964182']","['social worker', 'cleric', 'philosopher']",['Performance management'],1,ambiguous,ambiguous
OL286362A,Richard Pettinger,1,Q130776002,Richard Pettinger,management scholar (1953-),http://www.wikidata.org/entity/Q130776002,['Q5'],[],[],['+1953-00-00T00:00:00Z'],"['Q89000321', 'Q188094', 'Q1622272']",[],OL286362A,[],False,False,['Q5'],True,richard pettinger,richard pettinger,1.0,True,"['Q89000321', 'Q188094', 'Q1622272']","['management scientist', 'economist', 'university teacher']",['Organizational behaviour'],1,potentially_compatible,strong_secondary
OL7645420A,Herman Aguinis,1,Q22003019,Herman Aguinis,business theorist,http://www.wikidata.org/entity/Q22003019,['Q5'],['Q414'],['Q983451'],"['+1966-03-00T00:00:00Z', '+1966-03-11T00:00:00Z']","['Q48072011', 'Q1650915', 'Q1622272', 'Q212980']",[],OL7645420A,[],False,False,['Q5'],True,herman aguinis,herman aguinis,1.0,True,"['Q48072011', 'Q1650915', 'Q1622272', 'Q212980']","['business theorist', 'researcher', 'university teacher', 'psychologist']",['Performance Management for Dummies'],1,potentially_compatible,strong_secondary
OL455981A,Gary Cokins,1,Q112387923,Gary Cokins,,http://www.wikidata.org/entity/Q112387923,['Q5'],[],[],['+1949-00-00T00:00:00Z'],[],[],OL455981A,[],False,False,['Q5'],True,gary cokins,gary cokins,1.0,True,[],[],['Performance Management'],1,insufficient,ambiguous
OL3149792A,Bernard Marr,1,Q130776205,Bernard Marr,,http://www.wikidata.org/entity/Q130776205,['Q5'],[],[],[],['Q70631379'],[],OL3149792A,[],False,False,['Q5'],True,bernard marr,bernard marr,1.0,True,['Q70631379'],['business informatician'],['Strategic Performance Management'],1,potentially_compatible,strong_secondary
OL3410032A,Dina Gray,1,Q112529553,Dina Gray,,http://www.wikidata.org/entity/Q112529553,['Q5'],[],[],['+1963-00-00T00:00:00Z'],"['Q15978655', 'Q9379869', 'Q2994387', 'Q1622272']",[],OL3410032A,[],False,False,['Q5'],True,dina gray,dina gray,1.0,True,"['Q15978655', 'Q9379869', 'Q2994387', 'Q1622272']","['consultant', 'lecturer', 'adviser', 'university teacher']",['Strategic Performance Management'],1,potentially_compatible,strong_secondary
OL585079A,Phil Baguley,1,Q139371980,Phil Baguley,,http://www.wikidata.org/entity/Q139371980,['Q5'],[],[],['+1936-01-01T00:00:00Z'],['Q16849727'],[],OL585079A,[],False,False,['Q5'],True,phil baguley,phil baguley,1.0,True,['Q16849727'],['business consultant'],['Teach Yourself Performance Management'],1,potentially_compatible,strong_secondary
OL2729652A,Bob Paladino,1,Q112446555,Bob Paladino,,http://www.wikidata.org/entity/Q112446555,['Q5'],[],[],['+1959-00-00T00:00:00Z'],['Q16849727'],[],OL2729652A,[],False,False,['Q5'],True,bob paladino,bob paladino,1.0,True,['Q16849727'],['business consultant'],['Innovative Corporate Performance Management'],1,potentially_compatible,strong_secondary
OL535855A,Robert L. Mathis,1,Q112366479,Robert L. Mathis,1944-,http://www.wikidata.org/entity/Q112366479,['Q5'],[],[],['+1944-00-00T00:00:00Z'],['Q188094'],[],OL535855A,[],False,False,['Q5'],True,robert l mathis,robert l mathis,1.0,True,['Q188094'],['economist'],"['Human resource management', 'Healthcare human resource management']",3,potentially_compatible,strong_secondary
OL235972A,David A. DeCenzo,1,Q93431301,David A. DeCenzo,,http://www.wikidata.org/entity/Q93431301,['Q5'],[],[],"['+1955-02-21T00:00:00Z', '+1955-00-00T00:00:00Z']",['Q188094'],[],OL235972A,[],False,False,['Q5'],True,david a decenzo,david a decenzo,1.0,True,['Q188094'],['economist'],"['Fundamentals of human resource management', 'Human resource management']",2,potentially_compatible,strong_secondary
OL3422129A,Kenneth G. Brown,1,Q71735155,Kenneth G. Brown,Psychologist; PhD Michigan State 1999,http://www.wikidata.org/entity/Q71735155,['Q5'],[],[],[],['Q1650915'],[],OL3422129A,[],False,False,['Q5'],True,kenneth g brown,kenneth g brown,1.0,True,['Q1650915'],['researcher'],['Human resource management'],1,potentially_compatible,strong_secondary
OL466291A,John Bratton,1,Q1699398,John Bratton,Confederate Army general (1831-1898),http://www.wikidata.org/entity/Q1699398,['Q5'],['Q30'],['Q2317192'],['+1831-03-07T00:00:00Z'],['Q82955'],[],OL466291A,[],False,False,['Q5'],True,john bratton,john bratton,1.0,True,['Q82955'],['politician'],['Human resource management'],1,ambiguous,ambiguous
OL2704923A,Jeffrey Gold,1,Q112399272,Jeffrey Gold,,http://www.wikidata.org/entity/Q112399272,['Q5'],[],[],['+1955-00-00T00:00:00Z'],['Q188094'],[],OL2704923A,[],False,False,['Q5'],True,jeffrey gold,jeffrey gold,1.0,True,['Q188094'],['economist'],['Human resource management'],1,potentially_compatible,strong_secondary
OL238777A,Wendell L. French,1,Q85409823,Wendell L. French,,http://www.wikidata.org/entity/Q85409823,['Q5'],[],[],['+1923-01-01T00:00:00Z'],['Q188094'],[],OL238777A,[],False,False,['Q5'],True,wendell l french,wendell l french,1.0,True,['Q188094'],['economist'],['Human resources management'],1,potentially_compatible,strong_secondary
OL452017A,Lloyd L. Byars,1,Q112436490,LLoyd L. Byars,,http://www.wikidata.org/entity/Q112436490,['Q5'],[],[],['+1940-00-00T00:00:00Z'],['Q188094'],[],OL452017A,[],False,False,['Q5'],True,lloyd l byars,lloyd l byars,1.0,True,['Q188094'],['economist'],['Human resource management'],2,potentially_compatible,strong_secondary
OL223925A,John M. Ivancevich,1,Q109832605,John M. Ivancevich,,http://www.wikidata.org/entity/Q109832605,['Q5'],[],[],['+1939-01-01T00:00:00Z'],['Q188094'],[],OL223925A,[],False,False,['Q5'],True,john m ivancevich,john m ivancevich,1.0,True,['Q188094'],['economist'],"['Human resource management', 'Organizational behavior and management']",2,potentially_compatible,strong_secondary
OL5891029A,Monica Belcourt,1,Q112427086,Monica Belcourt,,http://www.wikidata.org/entity/Q112427086,['Q5'],[],[],['+1946-00-00T00:00:00Z'],['Q121594'],[],OL5891029A,[],False,False,['Q5'],True,monica belcourt,monica belcourt,1.0,True,['Q121594'],['professor'],['Understanding Human Resources Management'],1,potentially_compatible,strong_secondary
OL8043921A,Pieter Nel,1,Q122212367,Pieter Nel,business academic at Unitec in New Zealand,http://www.wikidata.org/entity/Q122212367,['Q5'],[],[],[],['Q3400985'],[],OL8043921A,[],False,False,['Q5'],True,pieter nel,pieter nel,1.0,True,['Q3400985'],['academic'],['Human Resource Management'],1,potentially_compatible,strong_secondary
OL2627251A,Pamela L. Perrewe,1,Q137848812,Pamela L. Perrewé,academic in management and organizational behavior at Florida State University,http://www.wikidata.org/entity/Q137848812,['Q5'],[],[],[],"['Q1650915', 'Q1622272']",[],OL2627251A,[],False,False,['Q5'],True,pamela l perrewe,pamela l perrewe,1.0,True,"['Q1650915', 'Q1622272']","['researcher', 'university teacher']",['Human resource management'],1,potentially_compatible,strong_secondary
OL2627252A,K. Michele Kacmar,1,Q117236858,K. Michele Kacmar,researcher,http://www.wikidata.org/entity/Q117236858,['Q5'],[],[],[],['Q1650915'],[],OL2627252A,[],False,False,['Q5'],True,k michele kacmar,k michele kacmar,1.0,True,['Q1650915'],['researcher'],['Human resource management'],1,potentially_compatible,strong_secondary
OL7644918A,John R. Hendon,1,Q139463264,John R. Hendon,,http://www.wikidata.org/entity/Q139463264,['Q5'],[],[],[],"['Q1622272', 'Q2994387']",[],OL7644918A,[],False,False,['Q5'],True,john r hendon,john r hendon,1.0,True,"['Q1622272', 'Q2994387']","['university teacher', 'adviser']",['Human Resource Management'],1,potentially_compatible,strong_secondary
OL8201904A,Julie Beardwell,1,Q139455643,Julie Beardwell,,http://www.wikidata.org/entity/Q139455643,['Q5'],[],[],[],['Q1622272'],[],OL8201904A,[],False,False,['Q5'],True,julie beardwell,julie beardwell,1.0,True,['Q1622272'],['university teacher'],['Human resource management'],1,potentially_compatible,strong_secondary
OL4427561A,Tim Claydon,1,Q52820031,Tim Claydon,,http://www.wikidata.org/entity/Q52820031,['Q5'],[],[],[],['Q2490358'],[],OL4427561A,[],False,False,['Q5'],True,tim claydon,tim claydon,1.0,True,['Q2490358'],['choreographer'],['Human resource management'],1,ambiguous,ambiguous
OL216674A,Raymond A. Noe,1,Q83190893,Raymond A Noe,researcher,http://www.wikidata.org/entity/Q83190893,['Q5'],[],[],[],"['Q1650915', 'Q1622272', 'Q212980']",[],OL216674A,[],False,False,['Q5'],True,raymond a noe,raymond a noe,1.0,True,"['Q1650915', 'Q1622272', 'Q212980']","['researcher', 'university teacher', 'psychologist']","['Fundamentals of human resource management', 'Human Resource Management', 'Human resource management', 'Fundamentals of Human Resource Management']",4,potentially_compatible,strong_secondary
