book_id,scrape_id,title,subtitle,author,isbn_source,isbn_normalized,isbn_13,isbn_status,publisher,publication_date,publication_year,format,page_count,edition_note,cover_url,external_book_url,release_pages,source_metadata_conflict,source,openlibrary_key,match_method,match_confidence
BOOK01553,372,Pattern Breakers,Why Some Start-Ups Change the Future,Mike Maples Jr and Peter Ziebelman,9781541704350,9781541704350,9781541704350,Valid ISBN-13,PublicAffairs,2024-07-09,2024,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781541704350B.jpg,https://amzn.to/3QIwyPa,['2024 Releases'],False,LeadershipNow,,,
BOOK01554,154,Meaningful Work,How to Ignite Passion and Performance in Every Employee,Wes Adams and Tamara Myles,9781541704534,9781541704534,9781541704534,Valid ISBN-13,PublicAffairs,2025-04-01,2025,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781541704534.jpg,https://amzn.to/41vxdtM,['2025 Releases'],False,LeadershipNow,,,
BOOK01555,90,There's Got to Be a Better Way,How to Deliver Results and Get Rid of the Stuff That Gets in the Way of Real Work,Nelson P. Repenning and Donald C. Kieffer,9781541704626,9781541704626,9781541704626,Valid ISBN-13,Basic Venture,2025-08-23,2025,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781541704626.jpg,https://amzn.to/3SqbIof,['2025 Releases'],False,LeadershipNow,,,
BOOK01556,115,The Dark Pattern,The Hidden Dynamics of Corporate Scandals,Guido Palazzo and Ulrich Hoffrage,9781541705302,9781541705302,9781541705302,Valid ISBN-13,Basic Venture,2025-06-03,2025,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9781541705302.jpg,https://amzn.to/4mB8wUJ,['2025 Releases'],False,LeadershipNow,,,
BOOK01557,64,Manage Yourself to Lead Others,Why Great Leadership Begins with Self-Understanding,Margaret C. Andrews,9781541705685,9781541705685,9781541705685,Valid ISBN-13,Wiley,2025-09-16,2025,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781541705685.jpg,https://amzn.to/409KTJm,['2025 Releases'],False,LeadershipNow,,,
BOOK01558,880,Why Managers Matter,The Perils of the Bossless Company,Nicolai J Foss and Peter G Klein,9781541751040,9781541751040,9781541751040,Valid ISBN-13,PublicAffairs,2022-10-04,2022,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781541751040.jpg,https://amzn.to/3P8Yidt,['2022 Releases'],False,LeadershipNow,,,
BOOK01559,552,"Warriors, Rebels, and Saints",The Art of Leadership from Machiavelli to Malcolm X,Moshik Temkin,9781541758476,9781541758476,9781541758476,Valid ISBN-13,PublicAffairs,2023-11-07,2023,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781541758476.jpg,https://amzn.to/3MQQnSA,['2023 Releases'],False,LeadershipNow,,,
BOOK01560,593,The Greatest Capitalist Who Ever Lived,Tom Watson Jr. and the Epic Story of How IBM Created the Digital Age,Ralph Watson McElvenny and Marc Wortman,9781541768529,9781541768529,9781541768529,Valid ISBN-13,PublicAffairs,2023-10-24,2023,Hardcover,592.0,,https://www.leadershipnow.com/leadershop/images/9781541768529.jpg,https://amzn.to/3Q4Suoe,['2023 Releases'],False,LeadershipNow,,,
BOOK01561,1074,You Can Be Yourself Here,Your Pocket Guide to Creating Inclusive Workplaces by Using the Psychology of Belonging,DDS Dobson-Smith,9781544526546,9781544526546,9781544526546,Valid ISBN-13,Lioncrest Publishing,2022-02-02,2022,Paperback,180.0,,https://www.leadershipnow.com/leadershop/images/9781544526546.jpg,https://amzn.to/3vJaF8C,['2022 Releases'],False,LeadershipNow,,,
BOOK01562,627,End Game First,A Leadership Strategy for Navigating a Crisis,Mike Lefever and Roderick Jones,9781544527567,9781544527567,9781544527567,Valid ISBN-13,Lioncrest Publishing,2023-09-23,2023,Hardcover,228.0,,https://www.leadershipnow.com/leadershop/images/9781544527567.jpg,https://amzn.to/470vcFS,['2023 Releases'],False,LeadershipNow,,,
BOOK01563,741,The Learn-It-All Leader,"Mindset, Traits and Tools",Damon Lembi,9781544541631,9781544541631,9781544541631,Valid ISBN-13,Lioncrest Publishing,2023-04-12,2023,Paperback,150.0,,https://www.leadershipnow.com/leadershop/images/9781544541631.jpg,https://amzn.to/43zSiRx,['2023 Releases'],False,LeadershipNow,,,
BOOK01564,722,Best Team Ever,The Surprising Science of High-Performing Teams,David Burkus,9781544541747,9781544541747,9781544541747,Valid ISBN-13,Twinbolt,2023-05-24,2023,Paperback,196.0,,https://www.leadershipnow.com/leadershop/images/9781544541747.jpg,https://amzn.to/3J2ZzS1,['2023 Releases'],False,LeadershipNow,,,
BOOK01565,156,Blindspots,The Ultimate Guide to Building a Better Win-Loss Program,Ryan Sorley,9781544547466,9781544547466,9781544547466,Valid ISBN-13,Lioncrest Publishing,2025-04-02,2025,Hardcover,250.0,,https://www.leadershipnow.com/leadershop/images/9781544547466.jpg,https://amzn.to/3DIIXPM,['2025 Releases'],False,LeadershipNow,,,
BOOK01566,858,The Thinker's Edge,11 Practices for Getting Ahead in Business and Life (Maxwell Moments),John C. Maxwell,9781546002482,9781546002482,9781546002482,Valid ISBN-13,Center Street,2022-11-01,2022,Paperback,208.0,,https://www.leadershipnow.com/leadershop/images/9781546002482.jpg,https://amzn.to/3sBUHL3,['2022 Releases'],False,LeadershipNow,,,
BOOK01567,782,Trust,"Knowing When to Give It, When to Withhold It, How to Earn It, and How to Fix It When It Gets Broken",Henry Cloud,9781546003373,9781546003373,9781546003373,Valid ISBN-13,Worthy Books,2023-03-28,2023,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9781546003373.jpg,https://amzn.to/3i1iWkb,['2023 Releases'],False,LeadershipNow,,,
BOOK01568,354,"Go Woke, Go Broke",The Inside Story of the Radicalization of Corporate America,Charles Gasparino,9781546007418,9781546007418,9781546007418,Valid ISBN-13,Center Street,2024-08-06,2024,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781546007418.jpg,https://amzn.to/3A2AlS9,['2024 Releases'],False,LeadershipNow,,,
BOOK01569,291,Nobody Is Coming to Save You,A Green Beret's Guide to Getting Big Sh*t Done,Scott Mann,9781546008286,9781546008286,9781546008286,Valid ISBN-13,Center Street,2024-10-01,2024,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781546008286.jpg,https://amzn.to/3Mxulnn,['2024 Releases'],False,LeadershipNow,,,
BOOK01570,161,The Relationship-Driven Leader,Strengthening Connections to Enhance Productivity and Wellness at Work,Karen Bridbord,9781572843509,9781572843509,9781572843509,Valid ISBN-13,Agate B2,2025-04-08,2025,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9781572843509.jpg,https://amzn.to/4h8EiFt,['2025 Releases'],False,LeadershipNow,,,
BOOK01571,255,Proactive Problem Solving,How Everyone Can Fix Problems & Find Ideas for Working Smarter!,Doug Hall,9781578600021,9781578600021,9781578600021,Valid ISBN-13,Clerisy Press,2024-12-03,2024,Hardcover,248.0,,https://www.leadershipnow.com/leadershop/images/9781578600021.jpg,https://amzn.to/4dKewoP,['2024 Releases'],False,LeadershipNow,,,
BOOK01572,369,Get Pay Right,How to Achieve Pay Equity That Works,Kent Plunkett and Heather Bussing,9781586446581,9781586446581,9781586446581,Valid ISBN-13,Society For Human Resource Management,2024-07-05,2024,Paperback,186.0,,https://www.leadershipnow.com/leadershop/images/9781586446581.jpg,https://amzn.to/4gYjhNB,['2024 Releases'],False,LeadershipNow,,,
BOOK01573,356,On the Edge,How Successful Gamblers Think and What It Tells Us About Navigating Risk,Nate Silver,9781594204128,9781594204128,9781594204128,Valid ISBN-13,Penguin Press,2024-08-13,2024,Hardcover,496.0,,https://www.leadershipnow.com/leadershop/images/9781594204128.jpg,https://amzn.to/4aRCfmk,['2024 Releases'],False,LeadershipNow,,,
BOOK01574,917,Blind Spot,The Global Rise of Unhappiness and How Leaders Missed It,Jon Clifton,9781595622457,9781595622457,9781595622457,Valid ISBN-13,Gallup Press,2022-09-13,2022,Hardcover,352.0,,https://www.leadershipnow.com/leadershop/images/9781595622457.jpg,https://amzn.to/3OLolGp,['2022 Releases'],False,LeadershipNow,,,
BOOK01575,723,Culture Shock,An unstoppable force has changed how we work and live. Gallup's solution to the biggest leadership issue of our time.,Jim Clifton and Jim Harter,9781595622471,9781595622471,9781595622471,Valid ISBN-13,Gallup Press,2023-05-30,2023,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9781595622471.jpg,https://amzn.to/3H8f3Ty,['2023 Releases'],False,LeadershipNow,,,
BOOK01576,967,The Ravens,How to Prepare for and Profit from the Turbulent Times Ahead,Robert Kiyosaki and James Rickards,9781612681009,9781612681009,9781612681009,Valid ISBN-13,Plata Publishing,2022-07-19,2022,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781612681009.jpg,https://amzn.to/3OMdcp7,['2022 Releases'],False,LeadershipNow,,,
BOOK01577,206,Lead Well,"5 Mindsets to Engage, Retain, and Inspire Your Team",Paula Davis,9781613631898,9781613631898,9781613631898,Valid ISBN-13,Wharton School Press,2025-02-04,2025,Paperback,168.0,,https://www.leadershipnow.com/leadershop/images/9781613631898.jpg,https://amzn.to/3EgPgKw,['2025 Releases'],False,LeadershipNow,,,
BOOK01578,74,In Praise of the Office,The Limits to Hybrid and Remote Work,Peter Cappelli and Ranya Nehmeh,9781613631935,9781613631935,9781613631935,Valid ISBN-13,Wharton School Press,2025-09-30,2025,Paperback,144.0,,https://www.leadershipnow.com/leadershop/images/9781613631935.jpg,https://amzn.to/4lD57Uu,['2025 Releases'],False,LeadershipNow,,,
BOOK01579,840,An Unplanned Life,A Memoir,Franklin A. Thomas,9781620977576,9781620977576,9781620977576,Valid ISBN-13,The New Press,2022-12-05,2022,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9781620977576.jpg,https://amzn.to/3SBRh61,['2022 Releases'],False,LeadershipNow,,,
BOOK01580,588,How to Hold Power,A Somatic Approach to Becoming a Leader People Love and Respect,Pavini Moray,9781623179243,9781623179243,9781623179243,Valid ISBN-13,North Atlantic Books,2023-10-10,2023,Paperback,240.0,,https://www.leadershipnow.com/leadershop/images/9781623179243.jpg,https://amzn.to/43J6Iyy,['2023 Releases'],False,LeadershipNow,,,
BOOK01581,1073,The Transformation Factor,"Leading Your Company for Good, for God, and for Growth",J. Frank Harrison III,9781626348448,9781626348448,9781626348448,Valid ISBN-13,Greenleaf Book Group,2022-02-02,2022,Hardcover,184.0,,https://www.leadershipnow.com/leadershop/images/9781626348448.jpg,https://amzn.to/3r45T2W,['2022 Releases'],False,LeadershipNow,,,
BOOK01582,996,Leading Lightly,"Lower Your Stress, Think with Clarity, and Lead with Ease",Jody Michael,9781626348998,9781626348998,9781626348998,Valid ISBN-13,Greenleaf Book Group Press,2022-06-28,2022,Hardcover,248.0,,https://www.leadershipnow.com/leadershop/images/9781626348998.jpg,https://amzn.to/3dMDF5c,['2022 Releases'],False,LeadershipNow,,,
BOOK01583,812,Finding the Way,The Entrepreneur's Tale,Cap Treeger,9781626349117,9781626349117,9781626349117,Valid ISBN-13,Greenleaf Book Group Press,2023-01-03,2023,Hardcover,376.0,,https://www.leadershipnow.com/leadershop/images/9781626349117.jpg,https://amzn.to/3j8svOi,['2023 Releases'],False,LeadershipNow,,,
BOOK01584,941,Elite and True,Leadership Lessons Inspired by the US Navy,James L. Barnhart,9781626349681,9781626349681,9781626349681,Valid ISBN-13,Greenleaf Book Group Press,2022-08-09,2022,Hardcover,248.0,,https://www.leadershipnow.com/leadershop/images/9781626349681.jpg,https://amzn.to/3FSU9Gw,['2022 Releases'],False,LeadershipNow,,,
BOOK01585,818,All the War They Want,"Special Operations Techniques for Winning in Cyber Warfare, Business, and Life",Jeffrey J. Engle,9781626349728,9781626349728,9781626349728,Valid ISBN-13,Greenleaf Book Group Press,2023-01-10,2023,Hardcover,192.0,,https://www.leadershipnow.com/leadershop/images/9781626349728.jpg,https://amzn.to/3ZaAKcY,['2023 Releases'],False,LeadershipNow,,,
BOOK01586,1072,Perpetual Transformation,"Practical Tools, Inspiration and Best Practice to Constantly Transform Your World",PMI Project Management Institute,9781628257564,9781628257564,9781628257564,Valid ISBN-13,Project Management Institute,2022-02-01,2022,Paperback,212.0,,https://www.leadershipnow.com/leadershop/images/9781628257564.jpg,https://amzn.to/3uV8QVL,['2022 Releases'],False,LeadershipNow,,,
BOOK01587,592,The Peacemaker,"Richard Nixon the Man, Patriot, President, and Visionary",Ben Stein,9781630062019,9781630062019,9781630062019,Valid ISBN-13,Humanix Books,2023-10-24,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9781630062019.jpg,https://amzn.to/3kUIsoV,['2023 Releases'],False,LeadershipNow,,,
BOOK01588,1116,Becoming a Master Communicator,Balancing New School Technology with Old School Simplicity,Renée Marino,9781631956003,9781631956003,9781631956003,Valid ISBN-13,Morgan James Publishing,2022-01-25,2022,Paperback,250.0,,https://www.leadershipnow.com/leadershop/images/9781631956003.jpg,https://amzn.to/3ty5Wnk,['2022 Releases'],False,LeadershipNow,,,
BOOK01589,957,Ignite a Shift,"Engaging Minds, Guiding Emotions and Driving Behavior",Stephen McGarvey,9781631958052,9781631958052,9781631958052,Valid ISBN-13,Morgan James Publishing,2022-07-05,2022,Hardcover,314.0,,https://www.leadershipnow.com/leadershop/images/9781631958052.jpg,https://amzn.to/3HT16bm,['2022 Releases'],False,LeadershipNow,,,
BOOK01590,847,The Leader’s Toolbox,Tools to EVOLVE Your Leadership and That of Those You’re Leading,Andre Young,9781631959233,9781631959233,9781631959233,Valid ISBN-13,Morgan James Publishings,2022-12-13,2022,Paperback,266.0,,https://www.leadershipnow.com/leadershop/images/9781631959233.jpg,https://amzn.to/3F5Lfp9,['2022 Releases'],False,LeadershipNow,,,
BOOK01591,496,Leading to Succeed,Essential Skills for the New Workplace,Wagner Denuzzo,9781632261427,9781632261427,9781632261427,Valid ISBN-13,Credentia Press,2024-02-13,2024,Hardcover,176.0,,https://www.leadershipnow.com/leadershop/images/9781632261427.jpg,https://amzn.to/47xFTip,['2024 Releases'],False,LeadershipNow,,,
BOOK01592,749,The Decisive Manager,"Get Results, Build Morale, and Be the Boss Your People Deserve",Barbara Mitchell and Cornelia Gamlem,9781632652010,9781632652010,9781632652010,Valid ISBN-13,Career Press,2023-03-01,2023,Paperback,224.0,,https://www.leadershipnow.com/leadershop/images/9781632652010.jpg,https://amzn.to/3BpWlnE,['2023 Releases'],False,LeadershipNow,,,
BOOK01593,909,How to Win Friends and Manage Remotely,,McKenna Sweazey,9781632652027,9781632652027,9781632652027,Valid ISBN-13,Career Press,2022-09-01,2022,Paperback,224.0,,https://www.leadershipnow.com/leadershop/images/9781632652027.jpg,https://amzn.to/3yaPr4l,['2022 Releases'],False,LeadershipNow,,,
BOOK01594,370,Lead Boldly,How to Coach Others to Greatness,Hugh Blane,9781632652119,9781632652119,9781632652119,Valid ISBN-13,Career Press,2024-07-08,2024,Paperback,240.0,,https://www.leadershipnow.com/leadershop/images/9781632652119.jpg,https://amzn.to/3L6dNlq,['2024 Releases'],False,LeadershipNow,,,
BOOK01595,1027,The Trifecta of Trust,The Proven Formula for Building and Restoring Trust,Joseph R. Folkman,9781632995285,9781632995285,9781632995285,Valid ISBN-13,River Grove Books,2022-05-27,2022,Paperback,194.0,,https://www.leadershipnow.com/leadershop/images/9781632995285.jpg,https://amzn.to/38412s2,['2022 Releases'],False,LeadershipNow,,,
BOOK01596,922,The Leader's Playlist,Unleash the Power of Music and Neuroscience to Transform Your Leadership and Your Life,Susan Drumm,9781632996015,9781632996015,9781632996015,Valid ISBN-13,River Grove Books,2022-09-19,2022,Paperback,174.0,,https://www.leadershipnow.com/leadershop/images/9781632996015.jpg,https://amzn.to/3C923Lr,['2022 Releases'],False,LeadershipNow,,,
BOOK01597,903,The Unicorn Within,How Companies Can Create Game-Changing Ventures at Startup Speed,Linda K. Yates,9781633698680,9781633698680,9781633698680,Valid ISBN-13,Harvard Business Review Press,2022-10-25,2022,Paperback,272.0,,https://www.leadershipnow.com/leadershop/images/9781633698680.jpg,https://amzn.to/3PElGj2,['2022 Releases'],False,LeadershipNow,,,
BOOK01598,985,Stage (Not Age),"How to Understand and Serve People Over 60--the Fastest Growing, Most Dynamic Market in the World",Susan Wilner Golden,9781633699472,9781633699472,9781633699472,Valid ISBN-13,Harvard Business Review Press,2022-06-14,2022,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9781633699472.jpg,https://amzn.to/3HfOZ79,['2022 Releases'],False,LeadershipNow,,,
BOOK01599,224,Nothing Is Random,"The Old, The New, and The Enduring Ideas In Business",Matthew Kelly,9781635822342,9781635822342,9781635822342,Valid ISBN-13,Blue Sparrow,2025-01-01,2025,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9781635822342.jpg,https://amzn.to/41N3dtf,['2025 Releases'],False,LeadershipNow,,,
BOOK01600,751,Flawed Commanders and Strategy in the Battles for Italy,194345,Andrew Sangster and Pier Paolo Battistelli,9781636243122,9781636243122,9781636243122,Valid ISBN-13,Casemate,2023-03-02,2023,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9781636243122.jpg,https://amzn.to/3x0Fwgy,['2023 Releases'],False,LeadershipNow,,,
BOOK01601,674,Human Design For Business,Discover Your Unique Blueprint to Build a Business and Life You Love,Jamie L. Palmer,9781636981680,9781636981680,9781636981680,Valid ISBN-13,Morgan James Publishing,2023-07-25,2023,Paperback,294.0,,https://www.leadershipnow.com/leadershop/images/9781636981680.jpg,https://amzn.to/3N4t2xn,['2023 Releases'],False,LeadershipNow,,,
BOOK01602,545,The Five Rules,"Transform Your Culture for Yourself, Your Team and Your Family",Stephen D. Black,9781636982014,9781636982014,9781636982014,Valid ISBN-13,Morgan James Publishing,2023-12-19,2023,Paperback,182.0,,https://www.leadershipnow.com/leadershop/images/9781636982014.jpg,https://amzn.to/47FR211,['2023 Releases'],False,LeadershipNow,,,
BOOK01603,443,The Innovative Leader,Step-By-Step Lessons from Top Innovators For You and Your Organization,"Stephen Wunker, Jennifer Luo Law and Hari Nair",9781636983080,9781636983080,9781636983080,Valid ISBN-13,Morgan James Publishing,2024-04-02,2024,Paperback,274.0,,https://www.leadershipnow.com/leadershop/images/9781636983080.jpg,https://amzn.to/3UXzsCA,['2024 Releases'],False,LeadershipNow,,,
BOOK01604,88,Impact,"How to Inspire, Align, and Amplify Innovative Teams",Keith V. Lucas,9781636986555,9781636986555,9781636986555,Valid ISBN-13,Morgan James Publishing,2025-08-19,2025,Paperback,220.0,,https://www.leadershipnow.com/leadershop/images/9781636986555.jpg,https://amzn.to/3JPLiuV,['2025 Releases'],False,LeadershipNow,,,
