book_id,canonical_title,authors,description,subjects,first_publish_year,average_rating,ratings_count,edition_count,want_to_read_count,currently_reading_count,already_read_count,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow,publication_year_observed,title_normalized
BOOK00859,Working with Emotional Intelligence,['Daniel Goleman'],Do you want to be more successful at work? Do you want to improve your chances of promotion? Do you want to get on better with your colleagues? Daniel Goleman draws on unparalleled access to business leaders around the world and the thorough research that is his trademark. He demonstrates that emotional intelligence at work matters twice as much as cognitive abilities such as IQ or technical expertise in this inspiring sequel.,"['Management', 'Emotions', 'Développement de la personnalité', 'Intelligenz', 'Self-Improvement', 'Psychological aspects', 'Emotionele intelligentie', 'Business', 'Personality Development', 'Psychological aspects of Management', 'Organization and Administration', 'Émotion', 'Gefühl', 'Emotions and cognition', 'Cognition', 'Aspect psychologique', 'open_syllabus_project', 'Gestion', 'Executive ability', 'Emotional intelligence', 'Intelligence émotionnelle', 'Aptitude pour la direction', 'Interpersonal Relations', 'Nonfiction', 'Unternehmen', 'Employees', 'Attitudes', 'Psychology', 'Industrial Psychology', 'Personal development', 'Psychology, industrial', 'Organizational behavior', 'Management--psychological aspects', 'Hd38.2 .g647 1998', 'Bf 531 g625 1998', '658.4/09/019', 'Ratgeber', 'Erfolg', 'Développement', 'Personnalité', 'Emotionales Verhalten', 'Physiology', 'Aspekt społeczny', 'Poznanie', 'Emocje', 'Poradniki', 'Inteligencja emocjonalna', 'Psychologia pracy', 'Desarrollo', 'Aspectos psicológicos', 'Aptitudes de mando', 'Dirección y administración', 'Inteligencia emocional', 'Cambio de personalidad', 'Emociones y cognición', 'Lavoro', 'Aspetti psicologici', 'Emozione', 'Psicologia']",1998.0,4.25,4.0,20.0,174.0,14.0,5.0,https://covers.openlibrary.org/b/id/6426034-L.jpg,/works/OL1878297W,True,False,,working with emotional intelligence
BOOK00860,Emotional Intelligence,['Christine Wilding'],"Christine Wilding offers a guide to emotional intelligence for all areas of your life, from personal awareness to social and personal relationships. She takes Daniel Goleman's revolutionary psychological theory and transforms it into practical self-help to aid readers in boosting their emotional awareness.","['Emotional intelligence', 'Emotions', 'Intellect', 'Social perception', 'Intelligence', 'Social Perception', 'Emotional Intelligence', 'Intelligence émotionnelle', 'Émotions', 'Perception sociale', 'Emotion']",2007.0,5.0,1.0,3.0,72.0,7.0,2.0,https://covers.openlibrary.org/b/id/11437149-L.jpg,/works/OL21146285W,True,False,,emotional intelligence
BOOK00861,Emotional development and emotional intelligence,['Peter Salovey'],"With this groundbreaking volume, invited contributors present cutting-edge research on emotions and emotional development in a manner useful to educators, psychologists, and anyone interested in the unfolding of emotions during childhood. In recent years, innovative schools have developed courses in ""emotional literacy"" that focus on conflict resolution, social problem solving, and decision making; these classes teach children how to understand and manage their feelings and how to get along with one another. This unique book links theory and practice by juxtaposing scientific explanations of emotion with short commentaries from educators who elaborate on how these advances can be put to use in the classroom. Accessible and enlightening, Emotional Development and Emotional Intelligence provides ample evidence about emotional intelligence as well as sound information on the potential efficacy of educational programs based on this idea.","['Emotions in children', 'Child development', 'Affective education', 'Emotional maturity', 'Emotions and cognition']",1997.0,4.0,4.0,2.0,70.0,5.0,3.0,https://covers.openlibrary.org/b/id/1237779-L.jpg,/works/OL18242646W,True,False,,emotional development and emotional intelligence
BOOK00862,Emotional Intelligence : How to Improve Emotional Intelligence,['Kati Haylock'],,[],2021.0,,,1.0,29.0,0.0,1.0,,/works/OL30933400W,True,False,,emotional intelligence : how to improve emotional intelligence
BOOK00863,Great emotional intelligence,['Christine Wilding'],"""The books in this bite-sized new series contain no complicated techniques or tricky materials, making them ideal for the busy, the time-pressured or the merely curious. Great Emotional Intelligence is a short, simple and to-the-point guide to changing your life by understanding your feelings and their impact on those around you."" --Publisher description.",['Emotional intelligence'],2011.0,,,3.0,19.0,2.0,2.0,https://covers.openlibrary.org/b/id/12291731-L.jpg,/works/OL26285688W,True,False,,great emotional intelligence
BOOK00864,Emotional intelligence,"['Walton, David (Psychologist)']","A guide that how you can improve your personal and professional relationships, your health, your children's prospects and more. Includes exercises, case studies and useful tips.","['Emotional intelligence', 'Psychology']",2012.0,3.0,2.0,1.0,23.0,3.0,2.0,https://covers.openlibrary.org/b/id/10431006-L.jpg,/works/OL22063067W,True,False,,emotional intelligence
BOOK00865,The brain and emotional intelligence,['Daniel Goleman'],,"['Brain', 'Research', 'Emotional intelligence', 'Neuropsychology']",2011.0,,,1.0,36.0,3.0,1.0,,/works/OL32221205W,True,False,,the brain and emotional intelligence
BOOK00866,Emotional Intelligence Habits,['Travis Bradberry'],,"['Business', 'Interpersonal relations']",2023.0,,,1.0,32.0,0.0,0.0,https://covers.openlibrary.org/b/id/15100928-L.jpg,/works/OL35744456W,True,True,,emotional intelligence habits
BOOK00867,Raising your emotional intelligence,['Jeanne Segal'],,"['Problems, exercises', 'Social aspects', 'Emotions', 'Social aspects of Emotions', 'Emotions and cognition', 'Intellect', 'Self-culture', 'Emotional intelligence']",1997.0,,,2.0,19.0,1.0,0.0,https://covers.openlibrary.org/b/id/579893-L.jpg,/works/OL2639523W,True,False,,raising your emotional intelligence
BOOK00868,Building emotional intelligence,['Linda Lantieri'],"""What's the most important piece of your child's educational experience? If you think it's math, science or reading you might be overlooking an element that is fast becoming essential in today's stressful world - the capacity known as inner resilience. In Building Emotional Intelligence, pioneering educator Linda Lantieri joins forces with renowned psychologist Daniel Goleman to help children respond to and rebound from the challenges unique to the 21st century. How? Through a breakthrough, step-by-step guide that teaches children how to quiet their minds, calm their bodies and manage their emotions more skilfully.""--BOOK JACKET.","['Emotions in children', 'Study and teaching', 'Emotional intelligence']",2008.0,0.0,0.0,3.0,15.0,2.0,1.0,https://covers.openlibrary.org/b/id/7394129-L.jpg,/works/OL3257453W,True,False,,building emotional intelligence
BOOK00869,Emotional intelligence 101,['Gerald Matthews'],"As the first science-based introduction to the topic, this latest addition to The Psych 101 Series discusses one of the most pivotal new psychological concepts of the 21st century: emotional intelligence (El). The text provides an even-handed appraisal of those aspects of El that have been substantiated by scientific evidence and those areas that require more rigorous scrutiny. It explores the promise of El regarding the treatment of mental illness and the enhancement of normal functioning while examining conceptual and empirical tests that must be satisfied before El can be accepted as a major new aspect of individual differences. The text identifies two different pathways of research-one concerned with El as a true ability, the other viewing El as more akin to a personality trait. It examines the role of personality traits in emotional functioning and considers strategies for assessing El as an ability using objectively scored tests, along with potential pitfalls to conducting valid research, The implications and consequences of both high and low El regarding functioning in real life are discussed, including the relationship of El to psychopathology. The book also surveys and evaluates training programs directed toward improving emotional functioning in the classroom and the workplace, and assesses those improvements in research methods that are needed. Discusses how El can improve learning in school and enhance important work skills such as communication and teamwork. Covers key research issues, including methods for measuring El, its overlap with conventional ability and personality traits, and the validity of testing for El. Reviews applied studies and the contributions that research on El may make to address real-world personal and societal problems. Examines the main conceptual, measurement, and research issues identified in various lines of research, most conducted within the last 10 years. Designed for use by both students and practitioners --Book Jacket.",['Emotional intelligence'],2011.0,,,2.0,11.0,0.0,1.0,https://covers.openlibrary.org/b/id/12741458-L.jpg,/works/OL16176740W,True,False,,emotional intelligence 101
BOOK00870,Emotional Intelligence : 3 Books in 1,['Emotional Pathway'],,[],2019.0,,,1.0,31.0,2.0,1.0,https://covers.openlibrary.org/b/id/13252600-L.jpg,/works/OL30109045W,True,False,,emotional intelligence : 3 books in 1
BOOK00871,Primal leadership : realizing the power of emotional intelligence,"['Daniel Goleman', 'Annie McKee', 'Richard E. Boyatzis']",Annotation.,"['Leadership', 'Executive ability', 'Management', 'Emotional intelligence', 'Psychological aspects', 'Ratgeber', 'Interpersonale Kompetenz', 'Psychology', 'Organisatieontwikkeling', 'Emotions', 'Aspect psychologique', 'Gestion', 'Aspects psychologiques', 'Emotionele intelligentie', 'Sozialkompetenz', 'Intelligence émotionnelle', 'Leiderschap', 'Aptitude pour la direction', 'Interpersonal Relations', 'Cognition', 'Emotionales Verhalten', 'Führung', ""Gestion d'entreprise"", '[manuel]', 'Travail', 'Psychologie du travail', 'Gestionnaire', 'Leader', 'Manuel', 'Business &amp; economics']",2002.0,3.5,2.0,1.0,17.0,0.0,4.0,https://covers.openlibrary.org/b/id/834766-L.jpg,/works/OL18169182W,True,False,,primal leadership : realizing the power of emotional intelligence
BOOK00872,Emotional intelligence,['Jill Dann'],,"['Emotional intelligence', 'Success in business']",2007.0,,,1.0,12.0,1.0,0.0,https://covers.openlibrary.org/b/id/11323145-L.jpg,/works/OL9449984W,True,False,,emotional intelligence
BOOK00873,Emotional Intelligence,['Tanvir Shakil'],,[],2019.0,,,1.0,8.0,1.0,0.0,,/works/OL29879455W,True,False,,emotional intelligence
BOOK00874,Emotional intelligence,"['Ralf Schulze', 'Richard D. Roberts']",,"['Emotional intelligence', 'Intelligence émotionnelle', 'Emotions', 'Cognition']",2005.0,,,3.0,8.0,0.0,0.0,https://covers.openlibrary.org/b/id/686449-L.jpg,/works/OL19386837W,True,False,,emotional intelligence
BOOK00875,Who's Talking?,['Chris Hinton'],,"['Self-help techniques', 'Psychology']",2025.0,,,2.0,26.0,0.0,0.0,https://covers.openlibrary.org/b/id/15101163-L.jpg,/works/OL42452378W,True,False,,who's talking?
BOOK00876,Emotional Intelligence,['Modern Psychology Publishing'],,[],2019.0,,,6.0,6.0,0.0,0.0,https://covers.openlibrary.org/b/id/13893546-L.jpg,/works/OL29915337W,True,False,,emotional intelligence
BOOK00877,Emotional Intelligence for Dummies,['Steven J. Stein'],Annotation,['Emotional intelligence'],2009.0,,,4.0,14.0,0.0,0.0,https://covers.openlibrary.org/b/id/8644416-L.jpg,/works/OL17000415W,True,False,,emotional intelligence for dummies
BOOK00878,Emotional Intelligence at Work,"['Singh, Dalip']",,"['Emotional intelligence', 'Industrial Psychology', 'Psychology, industrial']",2000.0,,,7.0,6.0,0.0,0.0,https://covers.openlibrary.org/b/id/1432215-L.jpg,/works/OL5969315W,True,False,,emotional intelligence at work
BOOK00879,The emotional intelligence quick book,['Travis Bradberry'],,"['Emotional intelligence', 'Intelligence', 'Emotions', 'Social Behavior', 'Industrial management', 'Business communication']",2005.0,5.0,1.0,2.0,17.0,0.0,2.0,https://covers.openlibrary.org/b/id/474880-L.jpg,/works/OL5844673W,True,False,,the emotional intelligence quick book
BOOK00880,Emotional intelligence at work,['Hendrie Weisinger'],"""If you think analytical skills, company loyalty, or even competence is the key to success in the workplace, it's time to think again. Most experts now agree that those who climb the corporate ladder most quickly are those who possess a high degree of emotional intelligence. Simply put, emotional intelligence (EI) is the ability to make your emotions work for you by using them in ways that produce the results you want. And the good news is that, unlike IQ and other traditional measures of intelligence, EI can be developed and dramatically increased."" ""Aside from showing individuals how they can get ahead by applying emotional intelligence in the workplace, Dr. Weisinger also explains how businesses can benefit through the application of EI on a company-wide basis.""--BOOK JACKET.","['Emotional intelligence', 'Emotions', 'Industrial Psychology', 'Interpersonal relations', 'Self-perception', 'Interpersoonlijke communicatie', 'Emoties', 'Self Concept', 'Zelfbeeld', 'Motivation (psychology)', 'Psychology, industrial', 'Methods', 'Physiology', 'Success in business']",1998.0,,,2.0,8.0,1.0,0.0,https://covers.openlibrary.org/b/id/548268-L.jpg,/works/OL468928W,True,False,,emotional intelligence at work
