book_id,title,description,first_publish_year,publication_year_observed,cover_url,openlibrary_key,source_openlibrary,source_leadershipnow
BOOK00820,The slave community,"This volume is one of the first historical studies of slavery in the United States to be presented from the perspective of the enslaved. This work contradicted those historians who had interpreted history to suggest that African American slaves were docile and submissive who enjoyed the benefits of a paternalistic master-slave relationship on Southern plantations. Using psychology, the author analyzes fugitive slave narratives published in the 19th century to conclude that an independent culture developed among the enslaved and that there were a variety of personality types exhibited by slaves. He asserts that by concentrating on the slave owner, historians have presented a distorted view of plantation life that ""strips the slave of any meaningful and distinctive culture, family life, religion, or manhood."" ""The plantation was a battlefield where slaves fought masters for physical and psychological survival. Although unlettered, unarmed, and outnumbered, slaves fought in various ways to preserve their manhood."" This impressive and original study views the institution of slavery from a new perspective- that of the slaves themselves. The author challenges the timeworn stereotype of the slave as a passive and docile creature who lacked drive, purpose, and responsibility. He traces the development of the slave's personality traits, analyzes the patterns of resistance within the slave community, and proves conclusively that the slave had a rich cultural and family life that was deliberately kept hidden from the eyes of his white masters. Unlike the many accounts that deal with slavery from the outside, this book ventures inside the slave quarters to re-capture the slave's family life, music, religion, and folklore. Using a variety of sources, including the memoirs of former slaves, the author examines the ways that blacks became enslaved, their process of acculturation in the American South, and their deep ties to their African heritage. He shows how the slave was able to control parts of his own life while often wearing the mask of submissiveness required by the harsh realities of the plantation regime. The author draws upon psychological and sociological insights to reinterpret master-slave relationships. He includes the planter's viewpoint and the traveler's impression to create a dimensional portrait of plantation life that effectively separates mythology from historical reality. -- from Book Jacket. The personality and culture of the plantation slave are investigated from black autobiographies and other historical sources.",1972.0,,https://covers.openlibrary.org/b/id/120872-L.jpg,/works/OL6808599W,True,False
BOOK00821,Human communication,,1974.0,,https://covers.openlibrary.org/b/id/4508955-L.jpg,/works/OL137703W,True,False
BOOK00822,Business Communication,,1993.0,,https://covers.openlibrary.org/b/id/6716431-L.jpg,/works/OL1826023W,True,False
BOOK00823,Communicating effectively,,1986.0,,https://covers.openlibrary.org/b/id/4060869-L.jpg,/works/OL2649638W,True,False
BOOK00824,Communication between cultures,,1991.0,,https://covers.openlibrary.org/b/id/4036878-L.jpg,/works/OL30296W,True,False
BOOK00825,Imagined communities,315 p,1983.0,,https://covers.openlibrary.org/b/id/652236-L.jpg,/works/OL1702855W,True,False
BOOK00826,A First Look at Communication Theory,,1991.0,,https://covers.openlibrary.org/b/id/7897816-L.jpg,/works/OL34013W,True,False
BOOK00827,Today's isms,"Discusses the historical background, psychological roots, strengths, weaknesses, practices, evolution, and future of these political systems.",1954.0,,https://covers.openlibrary.org/b/id/12727201-L.jpg,/works/OL59775W,True,False
BOOK00828,Interplay,1 v. (various pagings) : 26 cm,1980.0,,https://covers.openlibrary.org/b/id/3967691-L.jpg,/works/OL15287239W,True,False
BOOK00829,Interpersonal communication,,1988.0,,https://covers.openlibrary.org/b/id/3695239-L.jpg,/works/OL66051W,True,False
BOOK00830,Business communication today,"Teaches business communication, focusing on essential communication skills and practical, realistic assignments; also show students the reasons for effective business communication through real-world company examples and real-life business situations.",1989.0,,https://covers.openlibrary.org/b/id/7134604-L.jpg,/works/OL7946239W,True,False
BOOK00831,Fashion as communication,"What kinds of things do fashion and clothing say about us? If we wear Donna Karan, Moschino, Gaultier or Westwood, what statements do we make? Are there any real differences between Punk and the New Look? In Fashion as Communication Malcolm Barnard introduces fashion and clothing as a way of communicating class, gender, sexuality and social identities. This interdisciplinary work clearly analyses how fashion and clothing have been understood as modern and postmodern phenomena. Drawing on the theoretical approaches to culture, in particular those of Simmel, Derrida, Baudrillard and Jameson, the author assesses the consequences of postmodernism for fashion as a mode of communication. Concepts such as class, gender, reproduction and resistance are explored in a clear and concise manner and further reading on each subject is detailed.",1996.0,,https://covers.openlibrary.org/b/id/3815923-L.jpg,/works/OL1891342W,True,False
BOOK00832,Communication,,1995.0,,https://covers.openlibrary.org/b/id/6822321-L.jpg,/works/OL15859698W,True,False
BOOK00833,Visual Communication,"Visual communication is just as important as verbal communication, if not more important. VISUAL COMMUNICATION: IMAGES WITH MESSAGES shows you how visual perception is used in all forms of communication, whether it's graphic design, photography, television, video, or interactive media. And because it's packed with study and review tools, this communications textbook not only clearly explains the theories you need to know, it helps you prepare for tests and will help you succeed in the class.",1995.0,,https://covers.openlibrary.org/b/id/365063-L.jpg,/works/OL2972446W,True,False
BOOK00834,Electronic communication systems,,2002.0,,https://covers.openlibrary.org/b/id/1453722-L.jpg,/works/OL3339807W,True,False
BOOK00835,Digital communications,,1983.0,,https://covers.openlibrary.org/b/id/56245-L.jpg,/works/OL2706143W,True,False
BOOK00836,"Communication Skills, Second Edition",,2015.0,,https://covers.openlibrary.org/b/id/13709732-L.jpg,/works/OL21287977W,True,False
BOOK00837,Digital and analog communication systems,,1983.0,,https://covers.openlibrary.org/b/id/1108044-L.jpg,/works/OL3282137W,True,False
BOOK00838,Technical Communication,"*Technical Communication* offers complete coverage of technical communication, business communication, and professional writing in a user-friendly writing style. The topics move from basic foundational concepts, to chapters on research, visuals, style, document design, usability, and finally to specific documents (basic workplace correspondence to more complex documents, technologies, and oral presentations). The appendix includes thorough coverage of MLA, APA, and CSE (Council of Science Editors) documentation styles, and a handbook of grammar, mechanics, and usage. All descriptions of and instructions for creating technical documents are accompanied by clear, annotated model documents. In addition, graphic illustrations appear throughout the book to make abstract concepts easy to understand. Checklists and Projects provide plentiful opportunities to learn and reinforce chapter topics.",2000.0,,https://covers.openlibrary.org/b/id/2382521-L.jpg,/works/OL2659167W,True,False
BOOK00839,Communicating with strangers,,1984.0,,https://covers.openlibrary.org/b/id/4945892-L.jpg,/works/OL1834976W,True,False
BOOK00840,Communication Theories,,2001.0,,https://covers.openlibrary.org/b/id/14415653-L.jpg,/works/OL1867753W,True,False
BOOK00841,Nonverbal communication in human interaction,,1972.0,,https://covers.openlibrary.org/b/id/1274942-L.jpg,/works/OL2921027W,True,False
BOOK00842,Business and administrative communication,,1989.0,,https://covers.openlibrary.org/b/id/5445247-L.jpg,/works/OL2647816W,True,False
BOOK00843,The media of mass communication 11th edition,,1991.0,,https://covers.openlibrary.org/b/id/138233-L.jpg,/works/OL1918254W,True,False
BOOK00844,Nonverbal Communication,,1972.0,,https://covers.openlibrary.org/b/id/4607668-L.jpg,/works/OL4450656W,True,False
BOOK00845,Modern digital and analogue communication systems,ABOUT SIGNALS,1983.0,,https://covers.openlibrary.org/b/id/123570-L.jpg,/works/OL1841854W,True,False
BOOK00846,Business communication,,2001.0,,https://covers.openlibrary.org/b/id/1084633-L.jpg,/works/OL2647815W,True,False
BOOK00847,Gendered Lives,,1993.0,,https://covers.openlibrary.org/b/id/365050-L.jpg,/works/OL37777W,True,False
BOOK00848,The dynamics of mass communication,,1983.0,,https://covers.openlibrary.org/b/id/4173899-L.jpg,/works/OL25943W,True,False
BOOK00849,History Of Communication Study,,1994.0,,https://covers.openlibrary.org/b/id/19118-L.jpg,/works/OL718009W,True,False
BOOK00850,Satellite communications,,1986.0,,https://covers.openlibrary.org/b/id/4143467-L.jpg,/works/OL5097833W,True,False
BOOK00851,Communication 2000,,2001.0,,https://covers.openlibrary.org/b/id/5062974-L.jpg,/works/OL8346455W,True,False
BOOK00852,The changing face of western communism,,1980.0,,,/works/OL20690760M,True,False
BOOK00853,Communicating at work,"Highly regarded for its clarity, wealth of examples, and practical suggestions, this successful text offers a comprehensive look at oral communication in business and professional settings -- from preparing and delivering presentations to interviewing, from group problem-solving to interpersonal communication in the workplace. This fifth edition includes streamlined chapters on negotiating, interviewing, and running effective meetings. In addition, special attention has been given to gender issues in the workplace, including recent research on the different approaches men and women take to dealing with conflict. - Back cover.",1983.0,,https://covers.openlibrary.org/b/id/10934171-L.jpg,/works/OL72508W,True,False
